file,lat,lon,me
data\obs_vs_mod\horaire\lat_47.928667_lon_7.407667_me_-0.01.parquet,47.928667,7.407667,-0.01
data\obs_vs_mod\horaire\lat_47.9415_lon_7.114_me_-0.02.parquet,47.9415,7.114,-0.02
data\obs_vs_mod\horaire\lat_47.944167_lon_6.955_me_-0.04.parquet,47.944167,6.955,-0.04
data\obs_vs_mod\horaire\lat_47.945833_lon_0.194167_me_0.01.parquet,47.945833,0.194167,0.01
data\obs_vs_mod\horaire\lat_47.946_lon_-4.128_me_-0.01.parquet,47.946,-4.128,-0.01
data\obs_vs_mod\horaire\lat_47.950833_lon_-2.3975_me_0.01.parquet,47.950833,-2.3975,0.01
data\obs_vs_mod\horaire\lat_47.961667_lon_1.418333_me_0.01.parquet,47.961667,1.418333,0.01
data\obs_vs_mod\horaire\lat_47.962167_lon_2.728_me_0.00.parquet,47.962167,2.728,0.0
data\obs_vs_mod\horaire\lat_47.965333_lon_7.286833_me_-0.01.parquet,47.965333,7.286833,-0.01
data\obs_vs_mod\horaire\lat_47.969167_lon_0.912833_me_0.01.parquet,47.969167,0.912833,0.01
data\obs_vs_mod\horaire\lat_47.973_lon_-4.160667_me_-0.02.parquet,47.973,-4.160667,-0.02
data\obs_vs_mod\horaire\lat_47.980833_lon_-1.967833_me_0.00.parquet,47.980833,-1.967833,0.0
data\obs_vs_mod\horaire\lat_47.981333_lon_4.3305_me_0.00.parquet,47.981333,4.3305,0.0
data\obs_vs_mod\horaire\lat_47.982833_lon_3.370833_me_0.00.parquet,47.982833,3.370833,0.0
data\obs_vs_mod\horaire\lat_47.983833_lon_3.1775_me_0.00.parquet,47.983833,3.1775,0.0
data\obs_vs_mod\horaire\lat_47.990667_lon_1.778167_me_0.00.parquet,47.990667,1.778167,0.0
data\obs_vs_mod\horaire\lat_47.997167_lon_4.372_me_0.00.parquet,47.997167,4.372,0.0
data\obs_vs_mod\horaire\lat_48.003333_lon_7.52_me_0.00.parquet,48.003333,7.52,0.0
data\obs_vs_mod\horaire\lat_48.005333_lon_-2.8165_me_0.01.parquet,48.005333,-2.8165,0.01
data\obs_vs_mod\horaire\lat_48.022167_lon_5.455333_me_0.01.parquet,48.022167,5.455333,0.01
data\obs_vs_mod\horaire\lat_48.0255_lon_3.915_me_-0.00.parquet,48.0255,3.915,-0.0
data\obs_vs_mod\horaire\lat_48.028333_lon_0.923333_me_0.01.parquet,48.028333,0.923333,0.01
data\obs_vs_mod\horaire\lat_48.030667_lon_-0.7465_me_0.00.parquet,48.030667,-0.7465,0.0
data\obs_vs_mod\horaire\lat_48.032333_lon_-0.739333_me_0.01.parquet,48.032333,-0.739333,0.01
data\obs_vs_mod\horaire\lat_48.0365_lon_4.6785_me_-0.00.parquet,48.0365,4.6785,-0.0
data\obs_vs_mod\horaire\lat_48.038333_lon_1.492833_me_0.01.parquet,48.038333,1.492833,0.01
data\obs_vs_mod\horaire\lat_48.038833_lon_-4.732_me_0.00.parquet,48.038833,-4.732,0.0
data\obs_vs_mod\horaire\lat_48.039167_lon_4.493833_me_-0.01.parquet,48.039167,4.493833,-0.01
data\obs_vs_mod\horaire\lat_48.042333_lon_6.750333_me_-0.00.parquet,48.042333,6.750333,-0.0
data\obs_vs_mod\horaire\lat_48.047167_lon_7.117333_me_-0.00.parquet,48.047167,7.117333,-0.0
data\obs_vs_mod\horaire\lat_48.05_lon_-3.664167_me_-0.02.parquet,48.05,-3.664167,-0.02
data\obs_vs_mod\horaire\lat_48.061333_lon_1.376333_me_0.01.parquet,48.061333,1.376333,0.01
data\obs_vs_mod\horaire\lat_48.061667_lon_-2.0_me_-0.00.parquet,48.061667,-2.0,-0.0
data\obs_vs_mod\horaire\lat_48.063333_lon_7.33_me_-0.00.parquet,48.063333,7.33,-0.0
data\obs_vs_mod\horaire\lat_48.063667_lon_-2.945833_me_-0.00.parquet,48.063667,-2.945833,-0.0
data\obs_vs_mod\horaire\lat_48.065667_lon_-2.285667_me_0.01.parquet,48.065667,-2.285667,0.01
data\obs_vs_mod\horaire\lat_48.0675_lon_4.411333_me_0.00.parquet,48.0675,4.411333,0.0
data\obs_vs_mod\horaire\lat_48.068833_lon_-1.734_me_0.01.parquet,48.068833,-1.734,0.01
data\obs_vs_mod\horaire\lat_48.073333_lon_-1.226667_me_0.02.parquet,48.073333,-1.226667,0.02
data\obs_vs_mod\horaire\lat_48.076333_lon_0.591_me_0.00.parquet,48.076333,0.591,0.0
data\obs_vs_mod\horaire\lat_48.082833_lon_4.098667_me_-0.00.parquet,48.082833,4.098667,-0.0
data\obs_vs_mod\horaire\lat_48.0865_lon_3.104_me_-0.00.parquet,48.0865,3.104,-0.0
data\obs_vs_mod\horaire\lat_48.08_lon_7.11_me_0.03.parquet,48.08,7.11,0.03
data\obs_vs_mod\horaire\lat_48.091333_lon_1.666167_me_0.00.parquet,48.091333,1.666167,0.0
data\obs_vs_mod\horaire\lat_48.092167_lon_5.046_me_-0.00.parquet,48.092167,5.046,-0.0
data\obs_vs_mod\horaire\lat_48.1015_lon_7.231_me_-0.00.parquet,48.1015,7.231,-0.0
data\obs_vs_mod\horaire\lat_48.105_lon_5.153333_me_-0.00.parquet,48.105,5.153333,-0.0
data\obs_vs_mod\horaire\lat_48.108333_lon_-3.425_me_-0.01.parquet,48.108333,-3.425,-0.01
data\obs_vs_mod\horaire\lat_48.1125_lon_-1.781167_me_0.00.parquet,48.1125,-1.781167,0.0
data\obs_vs_mod\horaire\lat_48.112_lon_0.905833_me_0.00.parquet,48.112,0.905833,0.0
data\obs_vs_mod\horaire\lat_48.135833_lon_7.103833_me_0.01.parquet,48.135833,7.103833,0.01
data\obs_vs_mod\horaire\lat_48.139333_lon_-0.225667_me_0.00.parquet,48.139333,-0.225667,0.0
data\obs_vs_mod\horaire\lat_48.144333_lon_4.554167_me_0.01.parquet,48.144333,4.554167,0.01
data\obs_vs_mod\horaire\lat_48.160667_lon_6.280167_me_-0.00.parquet,48.160667,6.280167,-0.0
data\obs_vs_mod\horaire\lat_48.160833_lon_5.961167_me_-0.01.parquet,48.160833,5.961167,-0.01
data\obs_vs_mod\horaire\lat_48.161667_lon_2.525_me_0.00.parquet,48.161667,2.525,0.0
data\obs_vs_mod\horaire\lat_48.162333_lon_3.611333_me_-0.00.parquet,48.162333,3.611333,-0.0
data\obs_vs_mod\horaire\lat_48.162333_lon_5.349667_me_-0.01.parquet,48.162333,5.349667,-0.01
data\obs_vs_mod\horaire\lat_48.167667_lon_3.288667_me_0.01.parquet,48.167667,3.288667,0.01
data\obs_vs_mod\horaire\lat_48.168_lon_6.6255_me_0.00.parquet,48.168,6.6255,0.0
data\obs_vs_mod\horaire\lat_48.169833_lon_3.789_me_0.00.parquet,48.169833,3.789,0.0
data\obs_vs_mod\horaire\lat_48.1735_lon_-3.7295_me_-0.01.parquet,48.1735,-3.7295,-0.01
data\obs_vs_mod\horaire\lat_48.1735_lon_1.8945_me_0.01.parquet,48.1735,1.8945,0.01
data\obs_vs_mod\horaire\lat_48.178333_lon_0.773333_me_0.01.parquet,48.178333,0.773333,0.01
data\obs_vs_mod\horaire\lat_48.181333_lon_1.4675_me_0.01.parquet,48.181333,1.4675,0.01
data\obs_vs_mod\horaire\lat_48.181_lon_4.979667_me_0.01.parquet,48.181,4.979667,0.01
data\obs_vs_mod\horaire\lat_48.188833_lon_5.7745_me_0.00.parquet,48.188833,5.7745,0.0
data\obs_vs_mod\horaire\lat_48.188_lon_-2.4205_me_-0.00.parquet,48.188,-2.4205,-0.0
data\obs_vs_mod\horaire\lat_48.196167_lon_1.679833_me_0.01.parquet,48.196167,1.679833,0.01
data\obs_vs_mod\horaire\lat_48.207667_lon_-3.051333_me_-0.01.parquet,48.207667,-3.051333,-0.01
data\obs_vs_mod\horaire\lat_48.209833_lon_-0.538667_me_0.01.parquet,48.209833,-0.538667,0.01
data\obs_vs_mod\horaire\lat_48.210833_lon_6.451667_me_-0.00.parquet,48.210833,6.451667,-0.0
data\obs_vs_mod\horaire\lat_48.216333_lon_7.345833_me_0.00.parquet,48.216333,7.345833,0.0
data\obs_vs_mod\horaire\lat_48.216667_lon_7.198333_me_0.00.parquet,48.216667,7.198333,0.0
data\obs_vs_mod\horaire\lat_48.217333_lon_4.275833_me_0.00.parquet,48.217333,4.275833,0.0
data\obs_vs_mod\horaire\lat_48.225833_lon_-4.09_me_-0.01.parquet,48.225833,-4.09,-0.01
data\obs_vs_mod\horaire\lat_48.226667_lon_-3.295333_me_-0.01.parquet,48.226667,-3.295333,-0.01
data\obs_vs_mod\horaire\lat_48.241667_lon_7.198333_me_-0.01.parquet,48.241667,7.198333,-0.01
data\obs_vs_mod\horaire\lat_48.248833_lon_-2.2915_me_-0.01.parquet,48.248833,-2.2915,-0.01
data\obs_vs_mod\horaire\lat_48.253_lon_0.99_me_0.01.parquet,48.253,0.99,0.01
data\obs_vs_mod\horaire\lat_48.254167_lon_4.685667_me_-0.00.parquet,48.254167,4.685667,-0.0
data\obs_vs_mod\horaire\lat_48.257833_lon_0.910167_me_0.01.parquet,48.257833,0.910167,0.01
data\obs_vs_mod\horaire\lat_48.261667_lon_4.779667_me_0.00.parquet,48.261667,4.779667,0.0
data\obs_vs_mod\horaire\lat_48.265833_lon_-2.748333_me_-0.00.parquet,48.265833,-2.748333,-0.0
data\obs_vs_mod\horaire\lat_48.271667_lon_7.48_me_0.00.parquet,48.271667,7.48,0.0
data\obs_vs_mod\horaire\lat_48.272833_lon_7.478333_me_-0.01.parquet,48.272833,7.478333,-0.01
data\obs_vs_mod\horaire\lat_48.279333_lon_-4.439333_me_-0.01.parquet,48.279333,-4.439333,-0.01
data\obs_vs_mod\horaire\lat_48.27_lon_2.715_me_-0.00.parquet,48.27,2.715,-0.0
data\obs_vs_mod\horaire\lat_48.294833_lon_-2.499333_me_-0.01.parquet,48.294833,-2.499333,-0.01
data\obs_vs_mod\horaire\lat_48.295667_lon_-0.9625_me_0.01.parquet,48.295667,-0.9625,0.01
data\obs_vs_mod\horaire\lat_48.298333_lon_-2.142167_me_-0.00.parquet,48.298333,-2.142167,-0.0
data\obs_vs_mod\horaire\lat_48.301333_lon_0.093_me_0.00.parquet,48.301333,0.093,0.0
data\obs_vs_mod\horaire\lat_48.301667_lon_6.123333_me_-0.01.parquet,48.301667,6.123333,-0.01
data\obs_vs_mod\horaire\lat_48.3035_lon_1.270667_me_0.00.parquet,48.3035,1.270667,0.0
data\obs_vs_mod\horaire\lat_48.308333_lon_5.083333_me_-0.00.parquet,48.308333,5.083333,-0.0
data\obs_vs_mod\horaire\lat_48.315333_lon_0.353667_me_0.00.parquet,48.315333,0.353667,0.0
data\obs_vs_mod\horaire\lat_48.318667_lon_-0.222333_me_0.01.parquet,48.318667,-0.222333,0.01
data\obs_vs_mod\horaire\lat_48.324667_lon_4.02_me_0.00.parquet,48.324667,4.02,0.0
data\obs_vs_mod\horaire\lat_48.3255_lon_2.381167_me_-0.00.parquet,48.3255,2.381167,-0.0
data\obs_vs_mod\horaire\lat_48.326833_lon_-1.596833_me_0.00.parquet,48.326833,-1.596833,0.0
data\obs_vs_mod\horaire\lat_48.328667_lon_0.800167_me_0.01.parquet,48.328667,0.800167,0.01
data\obs_vs_mod\horaire\lat_48.328833_lon_5.3605_me_-0.02.parquet,48.328833,5.3605,-0.02
data\obs_vs_mod\horaire\lat_48.329333_lon_1.816833_me_0.00.parquet,48.329333,1.816833,0.0
data\obs_vs_mod\horaire\lat_48.345833_lon_6.991833_me_0.00.parquet,48.345833,6.991833,0.0
data\obs_vs_mod\horaire\lat_48.348167_lon_-2.287833_me_0.00.parquet,48.348167,-2.287833,0.0
data\obs_vs_mod\horaire\lat_48.351667_lon_3.023333_me_0.00.parquet,48.351667,3.023333,0.0
data\obs_vs_mod\horaire\lat_48.353167_lon_4.472333_me_-0.00.parquet,48.353167,4.472333,-0.0
data\obs_vs_mod\horaire\lat_48.356667_lon_2.496667_me_-0.01.parquet,48.356667,2.496667,-0.01
data\obs_vs_mod\horaire\lat_48.359167_lon_5.716667_me_-0.01.parquet,48.359167,5.716667,-0.01
data\obs_vs_mod\horaire\lat_48.373833_lon_0.55_me_0.00.parquet,48.373833,0.55,0.0
data\obs_vs_mod\horaire\lat_48.383_lon_6.608167_me_-0.00.parquet,48.383,6.608167,-0.0
data\obs_vs_mod\horaire\lat_48.384167_lon_5.067_me_0.01.parquet,48.384167,5.067,0.01
data\obs_vs_mod\horaire\lat_48.384333_lon_-3.091333_me_-0.01.parquet,48.384333,-3.091333,-0.01
data\obs_vs_mod\horaire\lat_48.391333_lon_-4.0205_me_-0.02.parquet,48.391333,-4.0205,-0.02
data\obs_vs_mod\horaire\lat_48.399333_lon_4.671333_me_-0.00.parquet,48.399333,4.671333,-0.0
data\obs_vs_mod\horaire\lat_48.4015_lon_7.33_me_-0.01.parquet,48.4015,7.33,-0.01
data\obs_vs_mod\horaire\lat_48.404_lon_-3.147667_me_-0.01.parquet,48.404,-3.147667,-0.01
data\obs_vs_mod\horaire\lat_48.405667_lon_-0.440833_me_0.00.parquet,48.405667,-0.440833,0.0
data\obs_vs_mod\horaire\lat_48.406333_lon_1.555167_me_0.01.parquet,48.406333,1.555167,0.01
data\obs_vs_mod\horaire\lat_48.406333_lon_7.267167_me_-0.03.parquet,48.406333,7.267167,-0.03
data\obs_vs_mod\horaire\lat_48.406_lon_2.6785_me_-0.01.parquet,48.406,2.6785,-0.01
data\obs_vs_mod\horaire\lat_48.418333_lon_7.648333_me_-0.00.parquet,48.418333,7.648333,-0.0
data\obs_vs_mod\horaire\lat_48.418667_lon_-3.303167_me_-0.01.parquet,48.418667,-3.303167,-0.01
data\obs_vs_mod\horaire\lat_48.421833_lon_2.374333_me_0.00.parquet,48.421833,2.374333,0.0
data\obs_vs_mod\horaire\lat_48.431833_lon_-1.013167_me_0.01.parquet,48.431833,-1.013167,0.01
data\obs_vs_mod\horaire\lat_48.439833_lon_3.504833_me_0.01.parquet,48.439833,3.504833,0.01
data\obs_vs_mod\horaire\lat_48.4455_lon_0.110167_me_0.01.parquet,48.4455,0.110167,0.01
data\obs_vs_mod\horaire\lat_48.445667_lon_-3.126_me_-0.01.parquet,48.445667,-3.126,-0.01
data\obs_vs_mod\horaire\lat_48.446667_lon_7.2_me_-0.00.parquet,48.446667,7.2,-0.0
data\obs_vs_mod\horaire\lat_48.452_lon_-0.183167_me_0.01.parquet,48.452,-0.183167,0.01
data\obs_vs_mod\horaire\lat_48.453833_lon_-4.391167_me_-0.02.parquet,48.453833,-4.391167,-0.02
data\obs_vs_mod\horaire\lat_48.456167_lon_5.394667_me_0.01.parquet,48.456167,5.394667,0.01
data\obs_vs_mod\horaire\lat_48.459167_lon_-5.130333_me_0.01.parquet,48.459167,-5.130333,0.01
data\obs_vs_mod\horaire\lat_48.4605_lon_1.501167_me_0.00.parquet,48.4605,1.501167,0.0
data\obs_vs_mod\horaire\lat_48.461667_lon_2.607333_me_-0.00.parquet,48.461667,2.607333,-0.0
data\obs_vs_mod\horaire\lat_48.46_lon_3.151667_me_0.01.parquet,48.46,3.151667,0.01
data\obs_vs_mod\horaire\lat_48.473333_lon_-1.736667_me_0.02.parquet,48.473333,-1.736667,0.02
data\obs_vs_mod\horaire\lat_48.473333_lon_-5.057_me_-0.00.parquet,48.473333,-5.057,-0.0
data\obs_vs_mod\horaire\lat_48.479333_lon_-1.129833_me_0.01.parquet,48.479333,-1.129833,0.01
data\obs_vs_mod\horaire\lat_48.481_lon_1.013333_me_0.01.parquet,48.481,1.013333,0.01
data\obs_vs_mod\horaire\lat_48.490167_lon_-3.0465_me_-0.00.parquet,48.490167,-3.0465,-0.0
data\obs_vs_mod\horaire\lat_48.490833_lon_2.801833_me_-0.00.parquet,48.490833,2.801833,-0.0
data\obs_vs_mod\horaire\lat_48.491_lon_-3.258_me_-0.00.parquet,48.491,-3.258,-0.0
data\obs_vs_mod\horaire\lat_48.495_lon_6.9_me_-0.00.parquet,48.495,6.9,-0.0
data\obs_vs_mod\horaire\lat_48.503333_lon_3.7495_me_0.01.parquet,48.503333,3.7495,0.01
data\obs_vs_mod\horaire\lat_48.503833_lon_-4.327667_me_-0.01.parquet,48.503833,-4.327667,-0.01
data\obs_vs_mod\horaire\lat_48.504333_lon_-0.7025_me_0.01.parquet,48.504333,-0.7025,0.01
data\obs_vs_mod\horaire\lat_48.506167_lon_-2.735667_me_0.01.parquet,48.506167,-2.735667,0.01
data\obs_vs_mod\horaire\lat_48.5065_lon_4.700167_me_-0.00.parquet,48.5065,4.700167,-0.0
data\obs_vs_mod\horaire\lat_48.514833_lon_6.845667_me_-0.00.parquet,48.514833,6.845667,-0.0
data\obs_vs_mod\horaire\lat_48.519167_lon_-2.42_me_0.00.parquet,48.519167,-2.42,0.0
data\obs_vs_mod\horaire\lat_48.522833_lon_5.113833_me_-0.01.parquet,48.522833,5.113833,-0.01
data\obs_vs_mod\horaire\lat_48.523333_lon_-4.605_me_-0.01.parquet,48.523333,-4.605,-0.01
data\obs_vs_mod\horaire\lat_48.526167_lon_1.993_me_0.00.parquet,48.526167,1.993,0.0
data\obs_vs_mod\horaire\lat_48.528_lon_5.498667_me_0.00.parquet,48.528,5.498667,0.0
data\obs_vs_mod\horaire\lat_48.532_lon_-4.151833_me_-0.01.parquet,48.532,-4.151833,-0.01
data\obs_vs_mod\horaire\lat_48.533333_lon_0.52_me_0.00.parquet,48.533333,0.52,0.0
data\obs_vs_mod\horaire\lat_48.534667_lon_-2.852_me_0.01.parquet,48.534667,-2.852,0.01
data\obs_vs_mod\horaire\lat_48.536667_lon_5.67_me_-0.01.parquet,48.536667,5.67,-0.01
data\obs_vs_mod\horaire\lat_48.548333_lon_-1.731667_me_0.01.parquet,48.548333,-1.731667,0.01
data\obs_vs_mod\horaire\lat_48.548_lon_-4.664167_me_-0.01.parquet,48.548,-4.664167,-0.01
data\obs_vs_mod\horaire\lat_48.5495_lon_7.640333_me_-0.01.parquet,48.5495,7.640333,-0.01
data\obs_vs_mod\horaire\lat_48.551667_lon_-3.376833_me_0.00.parquet,48.551667,-3.376833,0.0
data\obs_vs_mod\horaire\lat_48.555833_lon_0.5295_me_0.00.parquet,48.555833,0.5295,0.0
data\obs_vs_mod\horaire\lat_48.563333_lon_-0.800833_me_0.01.parquet,48.563333,-0.800833,0.01
data\obs_vs_mod\horaire\lat_48.563667_lon_-1.096667_me_0.01.parquet,48.563667,-1.096667,0.01
data\obs_vs_mod\horaire\lat_48.566667_lon_-0.15_me_0.00.parquet,48.566667,-0.15,0.0
data\obs_vs_mod\horaire\lat_48.566667_lon_4.766667_me_0.01.parquet,48.566667,4.766667,0.01
data\obs_vs_mod\horaire\lat_48.568167_lon_7.09_me_-0.00.parquet,48.568167,7.09,-0.0
data\obs_vs_mod\horaire\lat_48.572667_lon_-1.539167_me_0.01.parquet,48.572667,-1.539167,0.01
data\obs_vs_mod\horaire\lat_48.581833_lon_7.768833_me_-0.01.parquet,48.581833,7.768833,-0.01
data\obs_vs_mod\horaire\lat_48.581_lon_5.959833_me_-0.01.parquet,48.581,5.959833,-0.01
data\obs_vs_mod\horaire\lat_48.584833_lon_-2.076333_me_0.01.parquet,48.584833,-2.076333,0.01
data\obs_vs_mod\horaire\lat_48.585667_lon_-1.505167_me_0.01.parquet,48.585667,-1.505167,0.01
data\obs_vs_mod\horaire\lat_48.585_lon_0.667167_me_0.01.parquet,48.585,0.667167,0.01
data\obs_vs_mod\horaire\lat_48.588333_lon_6.283333_me_0.01.parquet,48.588333,6.283333,0.01
data\obs_vs_mod\horaire\lat_48.593333_lon_7.47_me_-0.01.parquet,48.593333,7.47,-0.01
data\obs_vs_mod\horaire\lat_48.595333_lon_3.007667_me_0.00.parquet,48.595333,3.007667,0.0
data\obs_vs_mod\horaire\lat_48.5_lon_-3.8535_me_0.00.parquet,48.5,-3.8535,0.0
data\obs_vs_mod\horaire\lat_48.6005_lon_2.326_me_0.00.parquet,48.6005,2.326,0.0
data\obs_vs_mod\horaire\lat_48.603333_lon_1.803333_me_0.01.parquet,48.603333,1.803333,0.01
data\obs_vs_mod\horaire\lat_48.607_lon_3.619833_me_-0.00.parquet,48.607,3.619833,-0.0
data\obs_vs_mod\horaire\lat_48.609167_lon_4.224667_me_0.00.parquet,48.609167,4.224667,0.0
data\obs_vs_mod\horaire\lat_48.610333_lon_2.6795_me_0.00.parquet,48.610333,2.6795,0.0
data\obs_vs_mod\horaire\lat_48.612667_lon_3.350333_me_0.00.parquet,48.612667,3.350333,0.0
data\obs_vs_mod\horaire\lat_48.616667_lon_5.286667_me_-0.01.parquet,48.616667,5.286667,-0.01
data\obs_vs_mod\horaire\lat_48.61_lon_7.345_me_-0.02.parquet,48.61,7.345,-0.02
data\obs_vs_mod\horaire\lat_48.620333_lon_0.353333_me_0.01.parquet,48.620333,0.353333,0.01
data\obs_vs_mod\horaire\lat_48.631333_lon_4.903667_me_0.00.parquet,48.631333,4.903667,0.0
data\obs_vs_mod\horaire\lat_48.634167_lon_7.832333_me_-0.01.parquet,48.634167,7.832333,-0.01
data\obs_vs_mod\horaire\lat_48.6425_lon_7.307_me_-0.02.parquet,48.6425,7.307,-0.02
data\obs_vs_mod\horaire\lat_48.6445_lon_-0.459167_me_0.01.parquet,48.6445,-0.459167,0.01
data\obs_vs_mod\horaire\lat_48.6445_lon_-2.247_me_0.01.parquet,48.6445,-2.247,0.01
data\obs_vs_mod\horaire\lat_48.652667_lon_1.371833_me_0.01.parquet,48.652667,1.371833,0.01
data\obs_vs_mod\horaire\lat_48.658333_lon_7.646667_me_-0.01.parquet,48.658333,7.646667,-0.01
data\obs_vs_mod\horaire\lat_48.660333_lon_-4.0775_me_-0.00.parquet,48.660333,-4.0775,-0.0
data\obs_vs_mod\horaire\lat_48.666667_lon_2.116667_me_0.01.parquet,48.666667,2.116667,0.01
data\obs_vs_mod\horaire\lat_48.667833_lon_7.031_me_-0.00.parquet,48.667833,7.031,-0.0
data\obs_vs_mod\horaire\lat_48.6765_lon_-4.331_me_0.00.parquet,48.6765,-4.331,0.0
data\obs_vs_mod\horaire\lat_48.687833_lon_6.2215_me_-0.00.parquet,48.687833,6.2215,-0.0
data\obs_vs_mod\horaire\lat_48.691667_lon_2.823833_me_-0.01.parquet,48.691667,2.823833,-0.01
data\obs_vs_mod\horaire\lat_48.701167_lon_4.618_me_0.00.parquet,48.701167,4.618,0.0
data\obs_vs_mod\horaire\lat_48.706667_lon_1.745833_me_0.00.parquet,48.706667,1.745833,0.0
data\obs_vs_mod\horaire\lat_48.706833_lon_1.173167_me_0.02.parquet,48.706833,1.173167,0.02
data\obs_vs_mod\horaire\lat_48.707833_lon_2.678833_me_0.01.parquet,48.707833,2.678833,0.01
data\obs_vs_mod\horaire\lat_48.711167_lon_0.299_me_0.01.parquet,48.711167,0.299,0.01
data\obs_vs_mod\horaire\lat_48.711667_lon_-1.843333_me_0.01.parquet,48.711667,-1.843333,0.01
data\obs_vs_mod\horaire\lat_48.713_lon_0.971_me_0.01.parquet,48.713,0.971,0.01
data\obs_vs_mod\horaire\lat_48.716667_lon_5.833333_me_0.02.parquet,48.716667,5.833333,0.02
data\obs_vs_mod\horaire\lat_48.716667_lon_6.583333_me_0.00.parquet,48.716667,6.583333,0.0
data\obs_vs_mod\horaire\lat_48.718167_lon_0.0115_me_0.01.parquet,48.718167,0.0115,0.01
data\obs_vs_mod\horaire\lat_48.718_lon_2.397_me_0.00.parquet,48.718,2.397,0.0
data\obs_vs_mod\horaire\lat_48.722333_lon_-0.263667_me_0.01.parquet,48.722333,-0.263667,0.01
data\obs_vs_mod\horaire\lat_48.725_lon_0.180833_me_0.01.parquet,48.725,0.180833,0.01
data\obs_vs_mod\horaire\lat_48.726833_lon_3.203333_me_0.01.parquet,48.726833,3.203333,0.01
data\obs_vs_mod\horaire\lat_48.728833_lon_-1.1715_me_0.00.parquet,48.728833,-1.1715,0.0
data\obs_vs_mod\horaire\lat_48.730333_lon_2.1115_me_0.00.parquet,48.730333,2.1115,0.0
data\obs_vs_mod\horaire\lat_48.735833_lon_0.128167_me_0.00.parquet,48.735833,0.128167,0.0
data\obs_vs_mod\horaire\lat_48.742_lon_-3.251_me_-0.01.parquet,48.742,-3.251,-0.01
data\obs_vs_mod\horaire\lat_48.742_lon_3.579667_me_0.01.parquet,48.742,3.579667,0.01
data\obs_vs_mod\horaire\lat_48.7435_lon_7.61_me_-0.01.parquet,48.7435,7.61,-0.01
data\obs_vs_mod\horaire\lat_48.746333_lon_-4.011833_me_0.01.parquet,48.746333,-4.011833,0.01
data\obs_vs_mod\horaire\lat_48.7495_lon_5.403833_me_-0.00.parquet,48.7495,5.403833,-0.0
data\obs_vs_mod\horaire\lat_48.750667_lon_2.1135_me_0.00.parquet,48.750667,2.1135,0.0
data\obs_vs_mod\horaire\lat_48.750667_lon_6.340167_me_0.00.parquet,48.750667,6.340167,0.0
data\obs_vs_mod\horaire\lat_48.755333_lon_-3.468667_me_-0.00.parquet,48.755333,-3.468667,-0.0
data\obs_vs_mod\horaire\lat_48.755_lon_1.366667_me_0.01.parquet,48.755,1.366667,0.01
data\obs_vs_mod\horaire\lat_48.7585_lon_0.662333_me_0.01.parquet,48.7585,0.662333,0.01
data\obs_vs_mod\horaire\lat_48.75_lon_-0.5895_me_0.01.parquet,48.75,-0.5895,0.01
data\obs_vs_mod\horaire\lat_48.75_lon_4.283333_me_0.01.parquet,48.75,4.283333,0.01
data\obs_vs_mod\horaire\lat_48.766667_lon_7.305833_me_-0.01.parquet,48.766667,7.305833,-0.01
data\obs_vs_mod\horaire\lat_48.768333_lon_7.598333_me_-0.01.parquet,48.768333,7.598333,-0.01
data\obs_vs_mod\horaire\lat_48.771667_lon_4.033333_me_0.00.parquet,48.771667,4.033333,0.0
data\obs_vs_mod\horaire\lat_48.7725_lon_2.204_me_0.00.parquet,48.7725,2.204,0.0
data\obs_vs_mod\horaire\lat_48.774333_lon_2.009833_me_0.00.parquet,48.774333,2.009833,0.0
data\obs_vs_mod\horaire\lat_48.777167_lon_4.164667_me_0.00.parquet,48.777167,4.164667,0.0
data\obs_vs_mod\horaire\lat_48.783333_lon_5.976667_me_0.00.parquet,48.783333,5.976667,0.0
data\obs_vs_mod\horaire\lat_48.794667_lon_-1.037167_me_-0.00.parquet,48.794667,-1.037167,-0.0
data\obs_vs_mod\horaire\lat_48.795167_lon_8.002333_me_-0.00.parquet,48.795167,8.002333,-0.0
data\obs_vs_mod\horaire\lat_48.795667_lon_5.1885_me_0.00.parquet,48.795667,5.1885,0.0
data\obs_vs_mod\horaire\lat_48.8015_lon_1.493167_me_0.01.parquet,48.8015,1.493167,0.01
data\obs_vs_mod\horaire\lat_48.803333_lon_2.09_me_0.01.parquet,48.803333,2.09,0.01
data\obs_vs_mod\horaire\lat_48.808667_lon_2.492333_me_0.00.parquet,48.808667,2.492333,0.0
data\obs_vs_mod\horaire\lat_48.808667_lon_5.033167_me_-0.01.parquet,48.808667,5.033167,-0.01
data\obs_vs_mod\horaire\lat_48.821667_lon_2.337833_me_0.00.parquet,48.821667,2.337833,0.0
data\obs_vs_mod\horaire\lat_48.823333_lon_4.973333_me_-0.01.parquet,48.823333,4.973333,-0.01
data\obs_vs_mod\horaire\lat_48.825833_lon_-3.473167_me_0.00.parquet,48.825833,-3.473167,0.0
data\obs_vs_mod\horaire\lat_48.825_lon_3.14_me_0.00.parquet,48.825,3.14,0.0
data\obs_vs_mod\horaire\lat_48.831667_lon_5.51_me_0.00.parquet,48.831667,5.51,0.0
data\obs_vs_mod\horaire\lat_48.845333_lon_-1.568333_me_0.01.parquet,48.845333,-1.568333,0.01
data\obs_vs_mod\horaire\lat_48.845_lon_3.02_me_-0.00.parquet,48.845,3.02,-0.0
