lat,lon,altitude
49.0765,2.4688,130.1
49.0772,2.5031,127.2
49.0778,2.5373,130.5
49.0785,2.5716,130.8
49.0791,2.6059,130.9
49.0797,2.6401,114.2
49.0803,2.6744,106.5
49.0809,2.7087,101.1
49.0815,2.7429,104.9
49.0821,2.7772,100.4
49.0826,2.8115,104.1
49.0832,2.8457,109.2
49.0837,2.88,116.2
49.0843,2.9143,123.3
49.0848,2.9486,125.4
49.0853,2.9828,106.7
49.0858,3.0171,101.0
49.0863,3.0514,81.0
49.0868,3.0857,95.4
49.0873,3.1199,133.9
49.0878,3.1542,110.3
49.0882,3.1885,109.9
49.0887,3.2228,106.8
49.0891,3.257,111.7
49.0896,3.2913,125.9
49.09,3.3256,162.9
49.0904,3.3599,189.1
49.0908,3.3942,179.2
49.0912,3.4285,191.5
49.0916,3.4627,205.4
49.092,3.497,171.1
49.0923,3.5313,147.4
49.0927,3.5656,192.2
49.093,3.5999,183.1
49.0933,3.6342,156.9
49.0937,3.6684,89.9
49.094,3.7027,96.3
49.0943,3.737,77.2
49.0946,3.7713,97.3
49.0949,3.8056,168.2
49.0952,3.8399,248.4
49.0954,3.8742,212.3
49.0957,3.9084,186.1
49.0959,3.9427,260.9
49.0962,3.977,265.1
49.0964,4.0113,253.0
49.0966,4.0456,189.3
49.0968,4.0799,176.0
49.097,4.1142,146.3
49.0972,4.1485,204.5
49.0974,4.1828,155.6
49.0976,4.217,128.8
49.0977,4.2513,116.1
49.0979,4.2856,110.8
49.098,4.3199,108.1
49.0981,4.3542,112.8
49.0983,4.3885,129.4
49.0984,4.4228,138.9
49.0985,4.4571,145.7
49.0986,4.4914,151.6
49.0986,4.5257,149.5
49.0987,4.56,154.6
49.0988,4.5942,156.9
49.0988,4.6285,169.9
49.0989,4.6628,167.8
49.0989,4.6971,171.9
49.0989,4.7314,161.1
49.0989,4.7657,167.5
49.099,4.8,161.6
49.0989,4.8343,155.5
49.0989,4.8686,155.3
49.0989,4.9029,156.3
49.0989,4.9372,196.5
49.0988,4.9715,234.1
49.0988,5.0058,199.0
49.0987,5.04,210.4
49.0986,5.0743,228.9
49.0986,5.1086,214.1
49.0985,5.1429,244.3
49.0984,5.1772,259.4
49.0983,5.2115,281.1
49.0981,5.2458,288.9
49.098,5.2801,278.5
49.0979,5.3144,262.5
49.0977,5.3487,255.7
49.0976,5.383,218.9
49.0974,5.4172,232.9
49.0972,5.4515,317.6
49.097,5.4858,309.3
49.0968,5.5201,365.4
49.0966,5.5544,322.5
49.0964,5.5887,244.1
49.0962,5.623,228.5
49.0959,5.6573,219.6
49.0957,5.6916,214.9
49.0954,5.7258,207.0
49.0952,5.7601,209.6
49.0949,5.7944,202.4
49.0946,5.8287,210.0
49.0943,5.863,223.4
49.094,5.8973,240.5
49.0937,5.9316,269.3
49.0933,5.9658,285.9
49.093,6.0001,290.4
49.0927,6.0344,301.1
49.0923,6.0687,294.4
49.092,6.103,172.4
49.0916,6.1373,175.5
49.0912,6.1715,177.2
49.0908,6.2058,205.4
49.0904,6.2401,227.1
49.09,6.2744,237.1
49.0896,6.3087,249.6
49.0891,6.343,244.0
49.0887,6.3772,228.4
49.0882,6.4115,293.7
49.0878,6.4458,295.7
49.0873,6.4801,242.4
49.0868,6.5143,247.0
49.0863,6.5486,297.8
49.0858,6.5829,362.0
49.0853,6.6172,361.6
49.0848,6.6514,352.2
49.0843,6.6857,322.7
49.0837,6.72,280.7
49.0832,6.7543,283.1
49.0826,6.7885,278.0
49.0821,6.8228,273.8
49.0815,6.8571,269.8
49.0809,6.8913,251.7
49.0803,6.9256,253.6
49.0797,6.9599,246.1
49.0791,6.9941,234.0
49.0785,7.0284,241.0
49.0778,7.0627,240.6
49.0772,7.0969,251.0
49.0765,7.1312,244.2
49.0759,7.1655,296.0
49.0752,7.1997,324.5
49.0745,7.234,322.9
49.0738,7.2682,333.1
49.0731,7.3025,327.6
49.0724,7.3368,315.9
49.0717,7.371,355.6
49.0709,7.4053,357.1
49.0702,7.4395,315.2
49.0695,7.4738,317.5
49.0687,7.508,292.7
49.0679,7.5423,331.0
49.0671,7.5765,327.9
48.8357,-3.5061,0.8
48.8541,-3.2346,17.3
48.8609,-3.1327,5.0
48.8631,-3.0987,7.3
48.9556,-1.5333,20.1
48.9574,-1.4992,50.7
48.9592,-1.4651,31.0
48.9609,-1.431,41.8
48.9627,-1.3969,64.2
48.9644,-1.3628,82.0
48.9662,-1.3287,86.3
48.9679,-1.2946,103.6
48.9696,-1.2605,109.2
48.9713,-1.2264,119.1
48.973,-1.1923,116.9
48.9747,-1.1582,116.8
48.9764,-1.1241,95.2
48.9781,-1.09,71.2
48.9797,-1.0558,64.4
48.9814,-1.0217,123.5
48.983,-0.9876,135.9
48.9846,-0.9535,146.4
48.9863,-0.9193,196.9
48.9879,-0.8852,180.3
48.9895,-0.8511,177.3
48.9911,-0.8169,198.1
48.9927,-0.7828,231.9
48.9942,-0.7487,293.4
48.9958,-0.7145,266.4
48.9973,-0.6804,261.5
48.9989,-0.6462,231.6
49.0004,-0.6121,210.0
49.0019,-0.5779,213.7
49.0035,-0.5438,186.0
49.005,-0.5096,128.9
49.0065,-0.4755,78.5
49.008,-0.4413,147.3
49.0094,-0.4072,175.6
49.0109,-0.373,171.2
49.0124,-0.3389,141.7
49.0138,-0.3047,117.8
49.0152,-0.2705,121.7
49.0167,-0.2364,100.8
49.0181,-0.2022,97.0
49.0195,-0.168,76.2
49.0209,-0.1338,54.5
49.0223,-0.0997,71.3
49.0237,-0.0655,53.4
49.025,-0.0313,35.0
49.0264,0.0029,43.7
49.0277,0.0371,47.5
49.0291,0.0712,96.3
49.0304,0.1054,140.7
49.0317,0.1396,81.3
49.0331,0.1738,115.2
49.0344,0.208,170.8
49.0357,0.2422,127.2
49.0369,0.2764,168.8
49.0382,0.3106,166.3
49.0395,0.3448,144.6
49.0407,0.379,142.6
49.042,0.4132,175.1
49.0432,0.4474,186.1
49.0444,0.4816,187.2
49.0457,0.5158,175.7
49.0469,0.55,167.3
49.0481,0.5842,155.8
49.0492,0.6184,165.1
49.0504,0.6526,163.2
49.0516,0.6869,157.6
49.0527,0.7211,154.9
49.0539,0.7553,141.1
49.055,0.7895,137.2
49.0562,0.8237,149.6
49.0573,0.8579,153.3
49.0584,0.8922,152.9
49.0595,0.9264,150.6
49.0606,0.9606,141.9
49.0617,0.9948,144.1
49.0627,1.0291,143.3
49.0638,1.0633,141.8
49.0648,1.0975,140.8
49.0659,1.1318,132.4
49.0669,1.166,82.5
49.0679,1.2002,133.7
49.069,1.2345,133.2
49.07,1.2687,117.0
49.071,1.303,46.8
49.0719,1.3372,105.2
49.0729,1.3714,130.7
49.0739,1.4057,135.0
49.0748,1.4399,136.5
49.0758,1.4742,103.9
49.0767,1.5084,56.6
49.0776,1.5427,74.7
49.0786,1.5769,53.0
49.0795,1.6112,40.8
49.0804,1.6454,52.9
49.0812,1.6797,102.2
49.0821,1.7139,143.4
49.083,1.7482,179.9
49.0838,1.7824,171.0
49.0847,1.8167,154.8
49.0855,1.851,122.4
49.0864,1.8852,96.1
49.0872,1.9195,110.2
49.088,1.9537,99.0
49.0888,1.988,74.1
49.0896,2.0223,86.1
49.0904,2.0565,88.9
49.0911,2.0908,89.0
49.0919,2.1251,96.7
49.0926,2.1593,91.5
49.0934,2.1936,60.2
49.0941,2.2279,68.7
49.0948,2.2622,114.7
49.0956,2.2964,103.6
49.0963,2.3307,120.4
49.097,2.365,137.6
49.0976,2.3992,133.2
49.0983,2.4335,81.8
49.099,2.4678,92.6
49.0996,2.5021,112.3
49.1003,2.5364,123.8
49.1009,2.5706,131.3
49.1015,2.6049,104.2
49.1022,2.6392,102.5
49.1028,2.6735,100.2
49.1034,2.7078,107.1
49.1039,2.742,112.5
49.1045,2.7763,114.4
49.1051,2.8106,116.5
49.1056,2.8449,120.3
49.1062,2.8792,124.7
49.1067,2.9135,120.0
49.1073,2.9478,108.6
49.1078,2.982,122.6
49.1083,3.0163,131.3
49.1088,3.0506,92.6
49.1093,3.0849,82.4
49.1098,3.1192,99.0
49.1102,3.1535,124.7
49.1107,3.1878,134.3
49.1111,3.2221,140.6
49.1116,3.2564,149.5
49.112,3.2907,144.1
49.1124,3.325,141.3
49.1128,3.3593,172.8
49.1133,3.3936,186.8
49.1136,3.4279,164.8
49.114,3.4622,205.1
49.1144,3.4965,214.4
49.1148,3.5308,215.9
49.1151,3.565,189.0
49.1155,3.5993,226.1
49.1158,3.6336,200.3
49.1161,3.6679,135.1
49.1164,3.7022,161.9
49.1167,3.7365,182.5
49.117,3.7708,151.4
49.1173,3.8052,181.9
49.1176,3.8395,220.1
49.1179,3.8738,254.5
49.1181,3.9081,248.7
49.1184,3.9424,262.3
49.1186,3.9767,272.7
49.1188,4.011,253.4
49.1191,4.0453,224.8
49.1193,4.0796,232.2
49.1195,4.1139,196.2
49.1197,4.1482,250.0
49.1198,4.1825,236.1
49.12,4.2168,147.1
49.1202,4.2511,113.8
49.1203,4.2854,100.2
49.1205,4.3197,107.8
49.1206,4.354,121.5
49.1207,4.3883,126.5
49.1208,4.4226,129.9
49.1209,4.4569,138.5
49.121,4.4912,138.4
49.1211,4.5255,137.8
49.1212,4.5599,144.0
49.1212,4.5942,155.7
49.1213,4.6285,171.5
49.1213,4.6628,164.7
49.1214,4.6971,168.3
49.1214,4.7314,171.8
49.1214,4.7657,141.8
49.1214,4.8,149.7
49.1214,4.8343,148.5
49.1214,4.8686,153.2
49.1214,4.9029,179.9
49.1213,4.9372,207.7
49.1213,4.9715,208.3
49.1212,5.0058,192.0
49.1212,5.0401,235.5
49.1211,5.0745,200.5
49.121,5.1088,220.4
49.1209,5.1431,240.7
49.1208,5.1774,274.5
49.1207,5.2117,267.8
49.1206,5.246,305.3
49.1205,5.2803,259.1
49.1203,5.3146,279.9
49.1202,5.3489,268.0
49.12,5.3832,228.3
49.1198,5.4175,230.4
49.1197,5.4518,320.9
49.1195,5.4861,358.3
49.1193,5.5204,359.8
49.1191,5.5547,284.5
49.1188,5.589,239.3
49.1186,5.6233,230.2
49.1184,5.6576,215.6
49.1181,5.6919,208.3
49.1179,5.7262,210.8
49.1176,5.7605,201.9
49.1173,5.7948,199.1
49.117,5.8292,207.8
49.1167,5.8635,211.8
49.1164,5.8978,230.8
49.1161,5.9321,252.8
49.1158,5.9664,290.0
49.1155,6.0007,294.1
49.1151,6.035,298.1
49.1148,6.0692,297.3
49.1144,6.1035,235.4
49.114,6.1378,196.1
49.1136,6.1721,173.7
49.1133,6.2064,195.6
49.1128,6.2407,217.5
49.1124,6.275,225.5
49.112,6.3093,257.9
49.1116,6.3436,273.2
49.1111,6.3779,226.3
49.1107,6.4122,254.3
49.1102,6.4465,292.2
49.1098,6.4808,264.5
49.1093,6.5151,277.2
49.1088,6.5494,302.5
49.1083,6.5837,337.5
49.1078,6.618,338.2
49.1073,6.6522,285.5
49.1067,6.6865,261.7
49.1062,6.7208,269.2
49.1056,6.7551,268.6
49.1051,6.7894,294.8
49.1045,6.8237,297.1
49.1039,6.858,281.5
49.1034,6.8922,274.5
49.1028,6.9265,263.7
49.1022,6.9608,244.1
49.1015,6.9951,232.4
49.1009,7.0294,235.0
49.1003,7.0636,236.2
49.0996,7.0979,227.4
49.099,7.1322,280.8
49.0983,7.1665,320.0
49.0976,7.2008,327.7
49.097,7.235,354.4
49.0963,7.2693,315.7
49.0956,7.3036,318.5
49.0948,7.3378,293.0
49.0941,7.3721,339.8
49.0934,7.4064,353.8
49.0926,7.4407,353.8
49.0919,7.4749,339.6
49.0911,7.5092,334.4
48.978,-1.536,26.2
48.9798,-1.5019,43.4
48.9816,-1.4678,22.4
48.9833,-1.4337,41.9
48.9851,-1.3996,59.3
48.9868,-1.3655,65.6
48.9886,-1.3314,91.1
48.9903,-1.2973,111.1
48.992,-1.2631,118.9
48.9937,-1.229,115.9
48.9954,-1.1949,109.1
48.9971,-1.1608,112.1
48.9988,-1.1266,88.3
49.0005,-1.0925,87.7
49.0021,-1.0584,73.7
49.0038,-1.0242,100.1
49.0054,-0.9901,117.1
49.007,-0.956,131.8
49.0087,-0.9218,184.8
49.0103,-0.8877,198.3
49.0119,-0.8535,184.0
49.0135,-0.8194,224.6
49.0151,-0.7852,269.4
49.0166,-0.7511,229.4
49.0182,-0.7169,204.3
49.0197,-0.6828,172.7
49.0213,-0.6486,131.1
49.0228,-0.6144,157.1
49.0244,-0.5803,201.8
49.0259,-0.5461,192.1
49.0274,-0.5119,160.8
49.0289,-0.4778,91.4
49.0304,-0.4436,114.3
49.0318,-0.4094,142.7
49.0333,-0.3752,134.0
49.0348,-0.3411,107.8
49.0362,-0.3069,99.3
49.0376,-0.2727,109.3
49.0391,-0.2385,75.9
49.0405,-0.2043,68.6
49.0419,-0.1702,75.5
49.0433,-0.136,56.9
49.0447,-0.1018,50.3
49.0461,-0.0676,34.8
49.0474,-0.0334,26.6
49.0488,0.0008,28.7
49.0502,0.035,57.7
49.0515,0.0692,50.0
49.0528,0.1034,65.1
49.0542,0.1376,82.5
49.0555,0.1718,148.6
49.0568,0.206,162.4
49.0581,0.2402,124.7
49.0594,0.2744,142.8
49.0606,0.3086,145.8
49.0619,0.3429,124.2
49.0631,0.3771,164.5
49.0644,0.4113,173.8
49.0656,0.4455,181.7
49.0669,0.4797,180.8
49.0681,0.5139,172.6
49.0693,0.5482,159.6
49.0705,0.5824,149.6
49.0717,0.6166,149.1
49.0728,0.6508,151.2
49.074,0.6851,150.7
49.0752,0.7193,149.1
49.0763,0.7535,128.8
49.0775,0.7878,127.5
49.0786,0.822,152.5
49.0797,0.8562,151.6
49.0808,0.8905,149.6
49.0819,0.9247,140.3
49.083,0.959,140.3
49.0841,0.9932,137.1
49.0852,1.0274,140.5
49.0862,1.0617,142.6
49.0873,1.0959,126.8
49.0883,1.1302,77.6
49.0894,1.1644,130.4
49.0904,1.1987,127.1
49.0914,1.2329,100.1
49.0924,1.2672,53.7
49.0934,1.3014,90.1
49.0944,1.3357,125.4
49.0953,1.37,118.8
49.0963,1.4042,130.5
49.0973,1.4385,87.4
49.0982,1.4727,28.1
49.0991,1.507,101.5
49.1001,1.5413,135.4
49.101,1.5755,121.3
49.1019,1.6098,41.4
49.1028,1.6441,79.3
49.1037,1.6783,141.3
49.1046,1.7126,158.8
49.1054,1.7469,145.8
49.1063,1.7811,137.4
49.1071,1.8154,131.6
49.108,1.8497,121.9
49.1088,1.884,123.7
49.1096,1.9182,106.0
49.1104,1.9525,80.1
49.1112,1.9868,101.0
49.112,2.0211,113.3
49.1128,2.0554,103.9
49.1136,2.0896,105.6
49.1143,2.1239,108.5
49.1151,2.1582,102.0
49.1158,2.1925,74.1
49.1166,2.2268,38.1
49.1173,2.2611,52.3
49.118,2.2953,97.3
49.1187,2.3296,177.0
49.1194,2.3639,110.9
49.1201,2.3982,86.7
49.1208,2.4325,64.1
49.1214,2.4668,94.8
49.1221,2.5011,117.1
49.1227,2.5354,84.5
49.1234,2.5697,90.5
49.124,2.604,82.1
49.1246,2.6383,99.9
49.1252,2.6726,108.6
49.1258,2.7069,104.8
49.1264,2.7412,112.0
49.127,2.7755,114.1
49.1275,2.8098,108.7
49.1281,2.8441,118.6
49.1286,2.8784,126.6
49.1292,2.9127,125.2
49.1297,2.947,131.7
49.1302,2.9813,136.1
49.1307,3.0156,119.8
49.1312,3.0499,106.6
49.1317,3.0842,79.2
49.1322,3.1185,140.8
49.1327,3.1528,125.4
49.1331,3.1871,127.4
49.1336,3.2214,139.0
49.134,3.2557,148.7
49.1345,3.29,161.3
49.1349,3.3243,172.0
49.1353,3.3586,178.0
49.1357,3.393,176.4
49.1361,3.4273,143.6
49.1365,3.4616,188.0
49.1369,3.4959,197.1
49.1372,3.5302,204.1
49.1376,3.5645,182.8
49.1379,3.5988,194.6
49.1382,3.6331,195.5
49.1386,3.6675,167.4
49.1389,3.7018,146.3
49.1392,3.7361,188.7
49.1395,3.7704,181.7
49.1398,3.8047,193.1
49.1401,3.839,199.6
49.1403,3.8734,243.8
49.1406,3.9077,192.0
49.1408,3.942,210.4
49.1411,3.9763,250.4
49.1413,4.0106,254.5
49.1415,4.0449,262.9
49.1417,4.0793,248.3
49.1419,4.1136,248.7
49.1421,4.1479,270.6
49.1423,4.1822,155.6
49.1425,4.2165,107.8
49.1426,4.2509,99.0
49.1428,4.2852,115.0
49.1429,4.3195,118.1
49.143,4.3538,114.8
49.1432,4.3881,122.9
49.1433,4.4225,135.0
49.1434,4.4568,133.9
49.1435,4.4911,130.9
49.1435,4.5254,142.4
49.1436,4.5597,155.6
49.1437,4.5941,169.8
49.1437,4.6284,183.0
49.1438,4.6627,164.5
49.1438,4.697,156.6
49.1438,4.7314,171.3
49.1439,4.7657,153.6
49.1439,4.8,139.8
49.1439,4.8343,143.6
49.1438,4.8686,142.3
49.1438,4.903,180.5
49.1438,4.9373,215.1
49.1437,4.9716,190.9
49.1437,5.0059,243.3
49.1436,5.0403,213.3
49.1435,5.0746,190.9
49.1435,5.1089,213.0
49.1434,5.1432,236.0
49.1433,5.1775,245.7
49.1432,5.2119,270.3
49.143,5.2462,297.7
49.1429,5.2805,256.3
49.1428,5.3148,257.6
49.1426,5.3491,233.5
49.1425,5.3835,203.4
49.1423,5.4178,243.0
49.1421,5.4521,296.9
49.1419,5.4864,357.7
49.1417,5.5207,281.3
49.1415,5.5551,234.5
49.1413,5.5894,223.8
49.1411,5.6237,209.6
49.1408,5.658,206.2
49.1406,5.6923,206.4
49.1403,5.7266,209.1
49.1401,5.761,210.0
49.1398,5.7953,201.1
49.1395,5.8296,197.3
49.1392,5.8639,195.4
49.1389,5.8982,212.8
49.1386,5.9325,242.6
49.1382,5.9669,285.5
49.1379,6.0012,306.6
49.1376,6.0355,312.5
49.1372,6.0698,315.3
49.1369,6.1041,316.3
49.1365,6.1384,199.6
49.1361,6.1727,165.0
49.1357,6.207,206.1
49.1353,6.2414,221.2
49.1349,6.2757,233.2
49.1345,6.31,259.5
49.134,6.3443,259.0
49.1336,6.3786,225.6
49.1331,6.4129,250.8
49.1327,6.4472,230.6
49.1322,6.4815,274.2
49.1317,6.5158,321.5
49.1312,6.5501,338.1
49.1307,6.5844,359.5
49.1302,6.6187,339.1
49.1297,6.653,266.9
49.1292,6.6873,252.0
49.1286,6.7216,264.3
49.1281,6.7559,289.1
49.1275,6.7902,270.4
49.127,6.8245,277.8
49.1264,6.8588,280.8
49.1258,6.8931,301.0
49.1252,6.9274,284.9
49.1246,6.9617,321.3
49.124,6.996,292.8
49.1221,7.0989,240.6
49.118,7.3047,322.0
49.1173,7.3389,287.7
49.1166,7.3732,318.8
49.1158,7.4075,329.4
49.1151,7.4418,358.4
49.1143,7.4761,328.0
49.0004,-1.5388,24.8
49.0022,-1.5047,29.8
49.0039,-1.4705,21.0
49.0057,-1.4364,38.9
49.0075,-1.4023,78.6
49.0092,-1.3682,99.6
49.011,-1.334,88.5
49.0127,-1.2999,89.6
49.0144,-1.2658,98.3
49.0161,-1.2316,112.5
49.0178,-1.1975,122.8
49.0195,-1.1633,134.4
49.0212,-1.1292,122.5
49.0229,-1.095,110.1
49.0245,-1.0609,78.8
49.0262,-1.0267,86.3
49.0278,-0.9926,102.9
49.0294,-0.9584,106.8
49.0311,-0.9243,161.1
49.0327,-0.8901,168.5
49.0343,-0.856,142.9
49.0359,-0.8218,166.9
49.0375,-0.7876,210.3
49.039,-0.7535,188.3
49.0406,-0.7193,190.3
49.0421,-0.6851,157.9
49.0437,-0.6509,133.3
49.0452,-0.6168,130.9
49.0468,-0.5826,171.5
49.0483,-0.5484,152.2
49.0498,-0.5142,134.7
49.0513,-0.48,109.5
49.0528,-0.4459,67.7
49.0542,-0.4117,100.1
49.0557,-0.3775,86.1
49.0572,-0.3433,76.6
49.0586,-0.3091,99.0
49.0601,-0.2749,102.1
49.0615,-0.2407,66.2
49.0629,-0.2065,47.8
49.0643,-0.1723,59.3
49.0657,-0.1381,50.5
49.0671,-0.1039,34.6
49.0685,-0.0697,23.2
49.0699,-0.0355,24.3
49.0712,-0.0013,35.4
49.0726,0.0329,41.1
49.0739,0.0672,43.1
49.0753,0.1014,62.9
49.0766,0.1356,137.2
49.0779,0.1698,162.9
49.0792,0.204,126.3
49.0805,0.2383,98.2
49.0818,0.2725,140.2
49.083,0.3067,108.5
49.0843,0.3409,142.9
49.0856,0.3752,153.6
49.0868,0.4094,181.1
49.0881,0.4436,188.5
49.0893,0.4779,180.4
49.0905,0.5121,170.6
49.0917,0.5463,160.7
49.0929,0.5806,146.5
49.0941,0.6148,137.5
49.0953,0.6491,123.4
49.0964,0.6833,115.0
49.0976,0.7175,126.2
49.0987,0.7518,109.1
49.0999,0.786,148.9
49.101,0.8203,153.5
49.1021,0.8545,147.2
49.1032,0.8888,146.2
49.1043,0.923,137.2
49.1054,0.9573,137.9
49.1065,0.9916,140.3
49.1076,1.0258,139.7
49.1087,1.0601,138.5
49.1097,1.0943,118.5
49.1107,1.1286,105.3
49.1118,1.1629,128.4
49.1128,1.1971,90.8
49.1138,1.2314,51.7
49.1148,1.2657,119.6
49.1158,1.2999,120.0
49.1168,1.3342,132.5
49.1178,1.3685,124.6
49.1187,1.4027,106.1
49.1197,1.437,49.4
49.1206,1.4713,81.9
49.1216,1.5056,123.9
49.1225,1.5399,147.4
49.1234,1.5741,129.8
49.1243,1.6084,93.3
49.1252,1.6427,62.0
49.1261,1.677,97.5
49.127,1.7113,125.6
49.1279,1.7455,110.8
49.1287,1.7798,124.1
49.1296,1.8141,137.3
49.1304,1.8484,140.8
49.1312,1.8827,109.8
49.1321,1.917,90.1
49.1329,1.9513,88.1
49.1337,1.9856,116.8
49.1345,2.0199,124.6
49.1352,2.0542,124.1
49.136,2.0885,95.9
49.1368,2.1228,78.5
49.1375,2.1571,62.0
49.1383,2.1914,83.6
49.139,2.2257,71.3
49.1397,2.26,28.9
49.1404,2.2943,55.1
49.1411,2.3286,60.7
49.1418,2.3629,33.1
49.1425,2.3972,41.3
49.1432,2.4315,52.7
49.1439,2.4658,59.0
49.1445,2.5001,74.3
49.1452,2.5344,62.2
49.1458,2.5687,63.9
49.1464,2.603,77.7
49.147,2.6373,104.2
49.1476,2.6716,86.1
49.1482,2.706,89.4
49.1488,2.7403,101.8
49.1494,2.7746,96.6
49.15,2.8089,104.1
49.1505,2.8432,121.5
49.1511,2.8775,124.7
49.1516,2.9118,126.2
49.1522,2.9462,119.9
49.1527,2.9805,111.9
49.1532,3.0148,124.8
49.1537,3.0491,126.4
49.1542,3.0834,92.4
49.1547,3.1178,105.8
49.1551,3.1521,133.8
49.1556,3.1864,148.5
49.156,3.2207,147.9
49.1565,3.255,146.0
49.1569,3.2894,155.4
49.1573,3.3237,151.4
49.1577,3.358,149.9
49.1581,3.3923,126.3
49.1585,3.4267,131.4
49.1589,3.461,192.8
49.1593,3.4953,217.0
49.1597,3.5297,186.0
49.16,3.564,152.4
49.1604,3.5983,175.8
49.1607,3.6326,218.2
49.161,3.667,191.6
49.1613,3.7013,151.7
49.1616,3.7356,170.8
49.1619,3.77,205.9
49.1622,3.8043,203.5
49.1625,3.8386,192.6
49.1628,3.873,165.2
49.163,3.9073,180.9
49.1633,3.9416,240.7
49.1635,3.976,167.8
49.1637,4.0103,187.7
49.164,4.0446,180.4
49.1642,4.079,127.5
49.1644,4.1133,142.0
49.1646,4.1476,152.2
49.1647,4.182,100.7
49.1649,4.2163,92.8
49.1651,4.2506,97.4
49.1652,4.285,123.9
49.1654,4.3193,140.6
49.1655,4.3536,124.5
49.1656,4.388,128.1
49.1657,4.4223,129.6
49.1658,4.4566,124.0
49.1659,4.491,132.0
49.166,4.5253,139.6
49.1661,4.5596,152.7
49.1661,4.594,180.8
49.1662,4.6283,182.2
49.1662,4.6627,170.6
49.1663,4.697,160.1
49.1663,4.7313,149.3
49.1663,4.7657,148.5
49.1663,4.8,141.7
49.1663,4.8343,139.4
49.1663,4.8687,138.9
49.1663,4.903,183.4
49.1662,4.9373,209.8
49.1662,4.9717,194.7
49.1661,5.006,237.8
49.1661,5.0404,185.3
49.166,5.0747,204.3
49.1659,5.109,232.5
49.1658,5.1434,267.2
49.1657,5.1777,292.1
49.1656,5.212,311.7
49.1655,5.2464,268.5
49.1654,5.2807,251.0
49.1652,5.315,258.9
49.1651,5.3494,219.5
49.1649,5.3837,200.3
49.1647,5.418,250.7
49.1646,5.4524,330.1
49.1644,5.4867,314.5
49.1642,5.521,236.2
49.164,5.5554,221.5
49.1637,5.5897,215.1
49.1635,5.624,211.9
49.1633,5.6584,209.3
49.163,5.6927,203.3
49.1628,5.727,195.2
49.1625,5.7614,196.1
49.1622,5.7957,194.6
49.1619,5.83,196.5
49.1616,5.8644,199.4
49.1613,5.8987,203.7
49.161,5.933,227.6
49.1607,5.9674,266.2
49.1604,6.0017,297.6
49.16,6.036,316.7
49.1597,6.0703,337.1
49.1593,6.1047,282.1
49.1589,6.139,194.3
49.1585,6.1733,163.2
49.1581,6.2077,174.0
49.1577,6.242,204.3
49.1573,6.2763,242.8
49.1569,6.3106,283.5
49.1565,6.345,271.2
49.156,6.3793,241.3
49.1556,6.4136,228.9
49.1551,6.4479,213.3
49.1547,6.4822,256.5
49.1542,6.5166,327.0
49.1537,6.5509,345.3
49.1532,6.5852,364.6
49.1527,6.6195,304.9
49.1522,6.6538,269.5
49.1516,6.6882,261.7
49.1511,6.7225,248.3
49.1505,6.7568,258.6
49.15,6.7911,255.2
49.1494,6.8254,232.2
49.1488,6.8597,253.9
49.1482,6.894,319.0
49.1476,6.9284,310.8
49.147,6.9627,307.7
49.1464,6.997,288.7
49.1397,7.34,298.7
49.139,7.3743,293.1
49.1383,7.4086,318.3
49.1375,7.4429,323.2
49.1368,7.4772,309.2
49.021,-1.5756,3.2
49.0228,-1.5415,10.1
49.0245,-1.5074,25.6
49.0263,-1.4732,46.1
49.0281,-1.4391,61.6
49.0299,-1.405,67.3
49.0316,-1.3708,68.2
49.0333,-1.3367,77.2
49.0351,-1.3025,116.4
49.0368,-1.2684,124.2
49.0385,-1.2342,120.8
49.0402,-1.2001,115.2
49.0419,-1.1659,109.8
49.0436,-1.1317,101.8
49.0452,-1.0976,95.1
49.0469,-1.0634,52.1
49.0486,-1.0293,47.7
49.0502,-0.9951,81.2
49.0518,-0.9609,121.3
49.0535,-0.9267,150.3
49.0551,-0.8926,124.1
49.0567,-0.8584,116.0
49.0583,-0.8242,138.2
49.0599,-0.79,157.8
49.0614,-0.7559,147.3
49.063,-0.7217,163.2
49.0645,-0.6875,126.4
49.0661,-0.6533,155.1
49.0676,-0.6191,112.2
49.0692,-0.5849,137.4
49.0707,-0.5507,126.6
49.0722,-0.5165,126.5
49.0737,-0.4823,99.3
49.0752,-0.4481,70.4
49.0766,-0.4139,61.8
49.0781,-0.3797,49.6
49.0796,-0.3455,65.0
49.081,-0.3113,91.7
49.0825,-0.2771,96.1
49.0839,-0.2429,58.4
49.0853,-0.2087,40.5
49.0867,-0.1744,41.5
49.0881,-0.1402,41.0
49.0895,-0.106,36.0
49.0909,-0.0718,27.2
49.0923,-0.0376,26.2
49.0936,-0.0033,12.4
49.095,0.0309,24.8
49.0963,0.0651,48.6
49.0977,0.0993,121.7
49.099,0.1336,151.8
49.1003,0.1678,141.4
49.1016,0.202,98.0
49.1029,0.2363,133.7
49.1042,0.2705,126.5
49.1055,0.3048,116.1
49.1067,0.339,136.1
49.108,0.3733,158.8
49.1092,0.4075,180.2
49.1105,0.4417,188.1
49.1117,0.476,184.0
49.1129,0.5102,175.5
49.1141,0.5445,168.1
49.1153,0.5787,162.1
49.1165,0.613,154.0
49.1177,0.6473,144.2
49.1189,0.6815,144.6
49.12,0.7158,104.0
49.1212,0.75,129.2
49.1223,0.7843,147.3
