NUM_POSTE_obs,lat_obs,lon_obs,NUM_POSTE_mod,lat_mod,lon_mod
22147006,48.188,-2.4205,66495,48.1839,-2.4216
22147007,48.182667,-2.410833,66495,48.1839,-2.4216
22158001,48.19,-3.011667,67216,48.1925,-2.9983
22158002,48.183333,-3.0,67216,48.1925,-2.9983
22158004,48.201667,-2.995,67216,48.1925,-2.9983
22158005,48.204333,-3.001167,67572,48.2149,-3.0016
22168001,48.825833,-3.473167,77263,48.8157,-3.4687
2217001,49.518333,3.321667,81894,49.5164,3.3134
2217002,49.518333,3.321667,81894,49.5164,3.3134
22171001,48.395,-2.826667,70096,48.3845,-2.8228
22171006,48.431833,-2.808833,70817,48.4314,-2.7956
22181001,48.21,-3.213333,67566,48.2015,-3.2029
22183001,48.18,-2.625,66489,48.1715,-2.6229
22183002,48.174333,-2.559333,66491,48.1756,-2.5558
22186002,48.588333,-2.558333,73031,48.5824,-2.5447
22186004,48.581667,-2.535333,73031,48.5824,-2.5447
22189001,48.446667,-3.12,71531,48.4564,-3.1056
22189002,48.445667,-3.126,71530,48.4541,-3.1393
22190002,48.519,-2.083,71561,48.5191,-2.0932
2219001,49.550667,3.361167,82067,49.5393,3.3473
22193001,48.417167,-2.382,70109,48.4117,-2.3849
22199001,48.806667,-3.15,76985,48.814,-3.1598
22200002,48.495,-2.296667,71193,48.4849,-2.2928
2220001,49.214167,3.605833,78721,49.2053,3.5973
22201002,48.683833,-2.318167,74439,48.6862,-2.3201
22203002,48.335,-2.770333,69368,48.3419,-2.7827
22208001,48.321667,-2.06,68312,48.3177,-2.0668
22210001,48.791667,-3.025,76692,48.7983,-3.0546
22215001,48.515,-2.8,72284,48.5208,-2.8086
22215002,48.508333,-2.825,71909,48.4963,-2.8391
22219003,48.265833,-2.748333,68292,48.277,-2.7395
22223002,48.562,-3.2045,73377,48.5636,-3.19
22228001,48.57,-3.408333,73722,48.5723,-3.3961
22231001,48.431667,-3.571667,71517,48.4242,-3.5772
22238001,48.606833,-3.577667,74416,48.6052,-3.572
22243001,48.404167,-3.522333,71157,48.4065,-3.5063
22247002,48.742,-3.251,76082,48.7401,-3.2513
22249002,48.491667,-3.256667,72271,48.4921,-3.2472
22249003,48.491,-3.258,72271,48.4921,-3.2472
22261002,48.519167,-2.42,71921,48.5215,-2.434
22263001,48.3445,-2.0085,68671,48.3439,-2.0024
22266001,48.226667,-3.295333,67918,48.217,-3.3069
22278001,48.503333,-2.75,71912,48.5027,-2.7379
22278002,48.51,-2.786667,72285,48.523,-2.7748
22278005,48.506167,-2.735667,71912,48.5027,-2.7379
22282001,48.6445,-2.247,73397,48.6231,-2.2433
22287001,48.468333,-2.863333,71538,48.4718,-2.8696
22294002,48.39,-3.098333,70449,48.3893,-3.0955
22294003,48.384333,-3.091333,70449,48.3893,-3.0955
22333001,48.246,-2.491167,67587,48.2469,-2.4979
22334001,48.2725,-3.104833,68638,48.2753,-3.1123
22339001,48.481667,-2.033333,70840,48.4782,-2.0198
22369001,48.348167,-2.287833,69022,48.3506,-2.2747
2237001,49.696667,3.626667,83255,49.6993,3.6204
22371001,48.198333,-2.2855,66499,48.192,-2.2873
22372001,48.5365,-2.853167,72656,48.541,-2.8456
22384001,48.2775,-2.846667,68289,48.2705,-2.8403
22387001,48.608333,-3.44,74420,48.6146,-3.4369
2239001,49.05,3.5,76841,49.047,3.4981
2258001,49.146333,3.197333,78204,49.1556,3.1864
2277001,49.463333,3.241667,81515,49.4707,3.2456
2278001,49.875,4.0595,84463,49.8823,4.0688
2298001,49.987833,3.646833,85013,49.9913,3.6485
23001001,46.093333,2.029833,38045,46.0994,2.0435
23001003,46.086667,2.045,37796,46.0769,2.0446
23004001,46.266667,1.863333,39951,46.2751,1.872
23004003,46.257167,1.863667,39709,46.2526,1.8731
23008001,45.955,2.166667,36290,45.9451,2.1806
23008004,45.957833,2.187833,36543,45.9676,2.1796
23008005,45.952333,2.173333,36290,45.9451,2.1806
2301002,49.527333,3.462167,81898,49.518,3.4517
23013001,46.0215,2.489333,37061,46.0195,2.501
23020001,45.978333,2.3,36547,45.9705,2.3089
23021001,46.121,1.6285,38282,46.1109,1.6211
23025001,46.315333,1.916333,40443,46.3208,1.9021
23030004,45.942333,1.725833,36276,45.9339,1.7283
23031002,46.343333,2.228333,40697,46.3511,2.2264
23036002,46.257833,1.772,39706,46.2501,1.7757
23045001,46.186833,2.424667,39018,46.198,2.4285
23046001,46.176,2.553,38787,46.1781,2.5593
23056001,45.996667,1.605,37033,45.9977,1.5952
23061001,46.116833,2.177167,38299,46.1249,2.1721
23063001,45.7785,2.163833,34533,45.7871,2.1558
23067001,45.702667,2.263667,33561,45.6994,2.2567
23069002,45.867167,2.362167,35283,45.8588,2.3462
2307001,49.173333,3.13,78458,49.1771,3.117
23075001,46.317833,1.666833,40436,46.3149,1.6744
23077001,45.75,1.935,34281,45.7592,1.9315
23079002,45.880167,2.186,35531,45.8777,2.1838
23080001,45.75,2.126667,34043,45.7414,2.1258
2308001,50.06,3.726667,85277,50.0592,3.7169
23081001,45.776,2.383167,34295,45.7696,2.3824
23082001,46.240333,1.684333,39703,46.2475,1.6782
23086002,46.021333,2.064,37300,46.0327,2.0793
23089001,46.352333,1.985,40690,46.3457,1.9985
23090003,45.785,1.997333,34528,45.7832,1.9948
23092001,46.223333,1.923333,39473,46.2318,1.9393
23093001,46.193,2.236833,39012,46.1938,2.2338
23096001,46.1805,1.879333,39001,46.1852,1.8767
23096002,46.168333,1.873333,38766,46.1628,1.8779
23096003,46.166667,1.866667,38766,46.1628,1.8779
23096005,46.172,1.861667,38766,46.1628,1.8779
23096006,46.168333,1.873333,38766,46.1628,1.8779
23096007,46.160667,1.867167,38766,46.1628,1.8779
23096008,46.1665,1.8545,38765,46.1619,1.8455
23099001,46.056667,1.745,37539,46.047,1.7544
23108001,46.361667,2.293333,40699,46.3525,2.2915
23113001,45.9865,2.393167,36804,45.995,2.4049
23114001,46.167833,2.359,38781,46.1741,2.3646
23118001,46.066,1.904833,37792,46.0737,1.9151
23131001,45.931667,2.463333,36047,45.929,2.4724
23140001,45.916667,2.198333,36039,45.9234,2.214
23142001,45.915667,2.260667,36040,45.9241,2.2463
23144001,45.832,2.055333,35023,45.8297,2.057
23144002,45.846667,2.066667,35274,45.8522,2.0558
23149001,46.186333,2.117167,39008,46.1908,2.1039
23149002,46.175167,2.169,38775,46.1698,2.1699
23155001,45.995667,1.852833,37041,46.0047,1.8539
23162001,46.285,1.996667,39955,46.2783,2.002
23162002,46.2995,1.994833,40201,46.3008,2.0008
23165001,45.851833,1.938167,35270,45.849,1.9268
23165002,45.841667,1.91,35269,45.8482,1.8946
23169001,46.131833,1.938,38531,46.1419,1.944
23172001,46.056833,2.319667,37556,46.0604,2.3048
23174002,46.301667,2.308333,40210,46.3076,2.2936
23176001,46.2425,1.451833,39696,46.2411,1.4509
23176002,46.238333,1.49,39697,46.242,1.4833
23182001,45.916833,2.283167,36041,45.9248,2.2786
23192001,46.148333,1.516667,38755,46.1531,1.5212
23199001,46.33,1.547,40676,46.3337,1.543
23200002,46.028,1.558667,37284,46.0192,1.5615
2320001,49.818333,3.206,84173,49.8292,3.2
23206001,46.16,1.958333,38768,46.1644,1.9428
23206002,46.1755,1.950333,38768,46.1644,1.9428
23209001,46.140667,2.2645,38541,46.1496,2.2683
2321001,49.836333,3.8795,84193,49.8363,3.8955
2321002,49.837333,3.877833,84192,49.836,3.8608
23220001,46.045,2.146667,37302,46.0343,2.144
23221001,45.743333,2.428333,34052,45.7479,2.4156
23223001,45.850667,1.683333,35262,45.8422,1.6688
23236001,46.188333,1.628333,38993,46.1783,1.6172
23239001,46.391667,1.528333,41389,46.4011,1.5389
23240001,46.345,2.213333,40697,46.3511,2.2264
23246001,45.996667,2.023333,36792,45.9862,2.0168
23247001,46.203333,1.755,39231,46.2043,1.7457
23255001,46.24,2.238333,39482,46.2387,2.2317
23257001,45.899833,2.01,35779,45.8964,2.0213
23264001,45.735,1.897333,34036,45.7359,1.9005
2345001,49.733333,3.288333,83565,49.7404,3.2722
2346001,49.599833,3.781,82595,49.6111,3.7956
2361002,49.902833,3.620833,84575,49.9012,3.6157
2381001,49.922,4.077167,84710,49.9272,4.0682
2387001,49.808333,3.346667,84034,49.8085,3.3397
24011001,45.211667,0.833333,28465,45.2088,0.842
24026001,45.195,0.816667,28206,45.1852,0.8117
24028001,44.7645,0.767167,23437,44.7564,0.7787
24035001,44.773333,1.008333,23444,44.7641,1.0
24035003,44.782667,0.956,23699,44.7855,0.9668
24037001,44.85,0.523333,24702,44.8592,0.5173
24037002,44.851667,0.483333,24701,44.858,0.4857
24037005,44.822833,0.524167,24197,44.8143,0.5207
24050001,44.968333,1.416667,25484,44.958,1.432
24064001,45.356833,0.645833,30263,45.359,0.6391
24067001,44.92,0.928333,25217,44.9191,0.9259
24068001,44.8445,0.91,24462,44.8507,0.8989
24071001,45.651667,0.603333,33510,45.6509,0.6172
24076001,44.892667,0.956167,24967,44.8978,0.9592
2408001,49.564333,3.631667,82246,49.5647,3.6235
2408002,49.57,3.596667,82245,49.5644,3.5889
24081001,44.889833,1.361,24729,44.8887,1.3727
2409001,49.606667,3.965,82600,49.6124,3.9688
24133001,45.533333,0.976667,32044,45.5286,0.9798
24133002,45.5445,0.982167,32292,45.5511,0.9783
24137001,45.305,0.983333,29500,45.3041,0.9952
24138001,45.176667,0.7,28202,45.1806,0.6843
24138002,45.176667,0.7,28202,45.1806,0.6843
24138004,45.1595,0.676667,27947,45.1582,0.686
24152001,44.798333,1.219667,23707,44.7939,1.2199
24158001,45.411667,1.071667,30792,45.4195,1.0835
24167001,44.667833,0.405,22650,44.6748,0.4047
24172001,44.9545,1.020833,25471,44.9448,1.0195
24202001,45.211667,1.118333,28474,45.2185,1.1288
24210001,45.258333,1.15,28991,45.2644,1.1578
24211001,45.013333,0.448333,26447,45.0139,0.4418
24212001,44.732833,0.607667,23178,44.7282,0.6223
24218001,45.495,1.063333,31550,45.4869,1.079
24223001,44.839167,0.738667,24457,44.845,0.7406
24226001,44.837333,0.041167,24687,44.84,0.0425
24227001,45.39,1.138333,30538,45.3992,1.149
24244001,44.706667,0.831667,22925,44.7138,0.8451
24253001,45.447333,0.447833,31279,45.4416,0.4404
24272001,44.971667,0.04,26188,44.9747,0.0311
24280001,44.684,0.891667,22665,44.6924,0.8782
24285001,44.981667,0.545,25956,44.9727,0.5405
24291001,45.052167,1.147333,26716,45.0613,1.1391
24294002,45.038333,0.176667,26930,45.0486,0.1842
24294003,45.025667,0.126333,26684,45.0235,0.1225
24299001,45.033167,0.368333,26692,45.0338,0.3765
24311001,45.5475,0.674333,32283,45.541,0.6897
24311003,45.527333,0.666333,32034,45.5173,0.6594
24322001,45.185,0.72,28203,45.1818,0.7161
24328001,45.620333,0.697667,33024,45.6083,0.6848
2433001,49.685833,4.0235,83103,49.6802,4.037
24335001,44.85,0.185667,24692,44.8467,0.2008
24336001,44.896667,1.321667,24727,44.8867,1.3093
24362001,44.947,0.809833,25464,44.9371,0.7975
24372001,45.136833,0.516833,27687,45.1298,0.5285
24376001,45.197833,0.155333,28701,45.2044,0.1394
24437001,44.840833,0.419,24447,44.8331,0.4241
24449001,45.016667,0.203333,26687,45.0275,0.2178
24452001,45.357833,0.319333,30253,45.3468,0.3197
24453001,45.4755,0.848333,31543,45.4793,0.8548
24455001,45.234,0.372,28966,45.2358,0.3605
24484001,45.12,0.853333,27444,45.119,0.8483
24486001,45.573333,0.998333,32541,45.5746,1.0088
24490001,45.225,0.213333,28961,45.2294,0.2012
24498001,45.5645,0.832833,32536,45.5691,0.8484
24498003,45.5645,0.832667,32536,45.5691,0.8484
24515001,45.311667,1.2,29506,45.3104,1.1868
24516001,44.975,1.32,25731,44.9775,1.3354
24516002,44.936667,1.364667,25231,44.9336,1.3699
24520001,44.886667,1.215,24724,44.8837,1.2142
24520002,44.886667,1.215,24724,44.8837,1.2142
24520005,44.898667,1.225833,24975,44.9062,1.2128
24522001,45.440333,1.011167,31044,45.4399,1.018
24527001,45.273333,0.915,29240,45.2783,0.901
24530001,45.327167,0.6945,30006,45.3389,0.7046
24532001,44.682167,0.428667,22651,44.676,0.4363
24547002,45.1355,1.2925,27458,45.1337,1.2939
24550001,45.141,1.07,27704,45.149,1.0696
24550003,45.112667,1.0385,27200,45.1031,1.0407
24551001,45.413333,0.918333,30787,45.4142,0.9236
24553001,45.253667,0.487833,29227,45.2632,0.4863
24554001,45.3675,0.443833,30516,45.3742,0.4457
24571001,45.024667,0.718167,26456,45.0246,0.7276
24571002,45.025,0.713333,26456,45.0246,0.7276
24582001,45.42,0.755,31036,45.431,0.762
24585001,44.631833,1.0695,21888,44.6316,1.0721
24587001,44.831667,1.226667,24219,44.8388,1.2171
2465001,49.041667,3.23,76833,49.0438,3.2241
2468001,49.74,3.771667,83579,49.7455,3.7582
2471001,49.485667,3.693167,81528,49.4756,3.6946
2475001,49.419833,4.0055,80881,49.4107,4.0065
25004001,47.423333,6.94,53120,47.4396,6.9271
25007001,47.169667,6.394667,49824,47.1784,6.3875
25015001,47.038333,6.076667,48208,47.0472,6.0867
2502001,49.69,4.0215,83103,49.6802,4.037
25021001,47.0315,5.782,47932,47.0276,5.7894
2503001,49.843333,3.498333,84182,49.8329,3.513
25047001,47.347167,6.350333,51730,47.3361,6.359
2505001,48.973333,3.441,75920,48.9789,3.4314
25056001,47.249,5.988833,50622,47.2505,5.9922
25056002,47.265833,6.051167,50895,47.2723,6.0589
25062001,47.135,6.671667,49296,47.129,6.6835
25075001,46.811667,6.185,45622,46.8213,6.1799
25087002,47.378,6.472167,52290,47.3797,6.4599
25121001,46.6,6.115,43152,46.5973,6.1088
25127001,47.218833,6.815,50378,47.2167,6.819
25127002,47.186833,6.873333,50108,47.1936,6.8512
25133001,47.3065,6.001333,51166,47.2955,5.9932
25133002,47.306667,6.006667,51441,47.318,5.9937
25142001,46.648333,6.16,43631,46.6415,6.1754
25155001,47.086667,6.06,48742,47.0925,6.0548
25187001,47.371833,6.677333,52297,47.3762,6.6922
25192001,47.341667,6.756667,52021,47.3526,6.7577
25195001,47.201333,5.872833,50078,47.2069,5.8589
25204001,46.926667,6.35,46905,46.9316,6.3474
25209001,47.046667,5.948333,48204,47.0486,5.9547
25219001,47.128333,6.37,49287,47.1334,6.3862
25219002,47.127167,6.366333,49286,47.1339,6.3532
25222001,47.1525,6.210167,49550,47.158,6.2216
25223002,47.023333,6.0205,47939,47.0254,6.0202
25254001,46.834,6.4365,45883,46.8408,6.4105
25254002,46.853333,6.428333,46138,46.8628,6.4441
25285001,47.019167,6.567167,47956,47.0182,6.5807
25301001,47.156667,6.571667,49561,47.153,6.5851
25315001,47.451667,6.583333,53110,47.4452,6.5949
25315002,47.441667,6.581667,53110,47.4452,6.5949
25318001,46.760333,6.388833,44871,46.7513,6.375
25320001,46.779667,6.2795,45120,46.7751,6.2772
25334001,46.949333,6.124167,47155,46.9569,6.1175
25335001,47.323333,6.796667,51743,47.3296,6.79
25336001,47.061667,5.815,48468,47.0723,5.8232
25348002,46.743667,6.3415,44870,46.7518,6.3422
25356001,47.251667,6.813333,50918,47.2616,6.8207
25356003,47.243,6.791,50646,47.2397,6.7867
2537001,49.435,3.451667,81091,49.4283,3.454
25372001,47.456,6.601333,53110,47.4452,6.5949
25380001,46.751667,6.355,44870,46.7518,6.3422
25386001,47.368333,7.03,52029,47.3479,7.023
25388001,47.511667,6.8,53971,47.5094,6.7967
25388002,47.503667,6.813333,53972,47.5088,6.83
25400001,47.078333,6.195,48479,47.0685,6.1862
25411004,47.056667,6.6,48492,47.0626,6.6152
25411005,47.062333,6.612167,48492,47.0626,6.6152
25413001,46.707,6.2095,44367,46.7085,6.2098
25413002,46.707,6.2095,44367,46.7085,6.2098
25417001,47.2155,6.23,50360,47.2255,6.2234
25418001,47.245,6.181667,50628,47.2483,6.1909
25432001,47.126833,6.520333,49291,47.1316,6.5183
25434001,47.106667,6.148333,49012,47.1139,6.1544
25434002,47.106667,6.148333,49012,47.1139,6.1544
25440001,46.998333,6.298333,47681,46.9999,6.2834
25440002,46.996667,6.291667,47681,46.9999,6.2834
25442001,46.855,6.335,46135,46.8642,6.3454
25446001,47.275,6.383333,50905,47.2683,6.3902
25453001,47.216667,6.528833,50369,47.2215,6.5212
25462001,46.927,6.32,46904,46.932,6.3144
25468001,47.333833,6.199,51725,47.3382,6.1932
25494001,46.729,6.322833,44619,46.7297,6.3088
25512001,47.162167,6.7375,49835,47.1729,6.7512
25527001,47.183333,5.813333,49807,47.1847,5.8253
25529001,47.2975,6.579167,51184,47.2879,6.5896
25529002,47.3015,6.581667,51459,47.3104,6.5904
25532001,47.202667,6.092667,50085,47.2045,6.0904
25537001,47.098333,6.075,48743,47.0921,6.0878
25547001,47.506667,6.815,53972,47.5088,6.83
2558001,50.007833,3.7765,85105,50.0149,3.7877
2558002,50.016667,3.786667,85105,50.0149,3.7877
25591001,47.348333,6.923333,52026,47.3498,6.9235
25595001,47.358333,6.606667,52016,47.3553,6.5919
25601002,47.183333,6.4,49824,47.1784,6.3875
25621001,46.9385,6.021333,46895,46.9355,6.0182
25632001,47.475,6.773333,53395,47.465,6.7618
25635001,47.358667,6.625667,52017,47.3548,6.625
2567001,49.928333,4.006667,84708,49.9268,3.9985
2575001,49.839167,3.481,84181,49.8325,3.4782
2577001,49.434167,3.550833,81094,49.4294,3.5575
2580001,49.208667,3.417,78716,49.2034,3.4255
2585001,49.280167,3.331,79440,49.2696,3.3205
2590001,48.953333,3.553333,75598,48.958,3.5688
2594001,49.165167,3.199667,78204,49.1556,3.1864
26002002,45.27,4.816667,28590,45.2783,4.8319
26002003,45.252333,4.822333,28332,45.2558,4.8319
26010001,45.271667,4.888333,28592,45.2782,4.8958
2602001,49.488333,3.446667,81717,49.4956,3.4523
26031001,44.55,4.816667,20456,44.559,4.8315
26035001,44.778,5.139,23061,44.7832,5.1483
26038001,45.018333,4.92,25594,45.0085,4.9272
26045001,44.545,4.933333,20202,44.5365,4.9261
26047001,44.535167,5.454333,20219,44.5346,5.4621
26047002,44.536667,5.425,20218,44.5348,5.4305
26050001,44.3205,5.317,17614,44.3107,5.3024
26056001,44.580167,5.142833,20723,44.581,5.1471
26058001,44.943333,4.891667,24840,44.9411,4.8953
26059001,44.955,5.326667,25105,44.9623,5.34
26059002,44.961667,5.268333,25103,44.9626,5.2765
26059400,44.907167,5.334333,24602,44.9173,5.3396
26063001,44.273333,5.271667,17084,44.2659,5.2707
26063002,44.277833,5.270667,17349,44.2884,5.2708
26064001,44.914833,4.971833,24590,44.9185,4.9587
26071001,45.061667,4.918333,26094,45.0534,4.9273
26074001,44.9615,5.422167,25108,44.9618,5.4353
2608001,49.83,4.036667,84197,49.8372,4.0347
26086003,44.693333,5.481667,22028,44.6917,5.4955
26088001,45.038333,5.09,25849,45.0306,5.0862
26100001,44.8345,5.09,23573,44.8284,5.0852
26108001,44.726667,4.99,22271,44.7162,4.9898
26113001,44.755,5.366667,22807,44.7598,5.3697
26113003,44.767667,5.3435,22806,44.76,5.3381
26115001,44.726833,4.990333,22271,44.7162,4.9898
26116001,44.443333,4.711667,19159,44.4466,4.7056
26116002,44.429167,4.725333,18901,44.4242,4.7371
26119001,45.12,4.82,26832,45.1209,4.8319
26119002,45.12,4.82,26832,45.1209,4.8319
26119003,45.12,4.82,26832,45.1209,4.8319
26124001,44.819,4.8895,23567,44.8287,4.8951
2614001,49.9075,3.203,84563,49.8965,3.1979
26142001,44.674667,5.615167,21773,44.6684,5.6216
26142002,44.689667,5.597,22031,44.6911,5.5904
26165001,44.794167,4.830667,23051,44.7838,4.8317
26166001,44.751667,4.82,22790,44.7613,4.8317
26167001,44.617333,5.451,21250,44.6245,5.4631
26168001,44.672833,5.710833,21776,44.6676,5.7164
2617001,49.683833,3.597333,83090,49.6766,3.5862
26176001,44.643333,4.871667,21490,44.6489,4.8632
26176002,44.643333,4.871667,21490,44.6489,4.8632
26177001,45.113167,4.938667,26835,45.1208,4.9274
26179001,45.0585,4.8835,26093,45.0534,4.8955
26182001,44.328667,5.100833,17871,44.3339,5.1141
26183001,44.71,5.09,22274,44.716,5.0847
26188001,44.234167,5.183167,16812,44.2438,5.1764
26189001,44.276,5.478333,17091,44.2647,5.4903
26191001,44.545,4.824167,20199,44.5365,4.8315
26198001,44.581167,4.733,20710,44.5815,4.7369
26202001,44.5095,5.097167,19950,44.5137,5.0836
26203001,44.461333,4.842167,19423,44.4691,4.8315
26204001,44.631667,5.426667,21249,44.6247,5.4315
26210001,45.216667,5.116667,27831,45.2104,5.1191
26211001,44.3615,4.860833,18125,44.3568,4.8629
26212001,44.871667,4.99,24082,44.8735,4.9903
26220001,44.356667,5.121667,18133,44.3563,5.1143
26220002,44.358333,5.133333,18134,44.3562,5.1457
26220003,44.358333,5.133333,18134,44.3562,5.1457
26220008,44.358333,5.15,18134,44.3562,5.1457
26220009,44.356667,5.121667,18133,44.3563,5.1143
26220010,44.359167,5.1155,18133,44.3563,5.1143
26228001,44.636667,5.313333,21504,44.6478,5.3054
26234001,44.685,5.093333,22015,44.6935,5.0845
26234002,44.690333,5.109,22016,44.6934,5.1162
26235001,44.351833,4.715833,18120,44.3567,4.7057
26258001,44.618167,4.976833,21235,44.6263,4.9895
26258003,44.618167,4.977833,21235,44.6263,4.9895
2626001,49.463333,3.970667,81326,49.4553,3.9713
26264001,44.412667,5.355667,18921,44.4227,5.3664
26264002,44.431667,5.367,18921,44.4227,5.3664
26273001,44.968333,5.148333,25099,44.963,5.1494
26273002,44.990667,5.165167,25350,44.9855,5.1496
26281001,45.050167,4.998667,26096,45.0533,4.9909
26281002,45.052333,5.053667,26098,45.0532,5.0545
26289001,44.6965,5.193667,22018,44.6932,5.1794
26290001,44.935,5.428333,24857,44.9393,5.4351
26290002,44.841667,5.421667,23840,44.8494,5.4341
26290400,44.838667,5.406667,23839,44.8496,5.4024
26292001,44.291667,5.415,17354,44.2876,5.4278
26292002,44.294833,5.409833,17353,44.2878,5.3964
26295001,45.173833,4.9025,27321,45.1658,4.8956
26298001,45.229333,5.071833,28085,45.2329,5.0873
26302001,45.058333,5.346667,26107,45.0522,5.3409
26307001,45.009167,5.2925,25605,45.0075,5.2769
26308001,44.833333,5.266667,23579,44.8277,5.2754
26313001,44.980167,4.931333,25343,44.986,4.9271
26321001,44.57,5.273333,20727,44.5805,5.2733
26321003,44.5545,5.284833,20470,44.558,5.2731
26325001,45.3,4.853333,28849,45.3007,4.8639
26327001,44.693833,5.428333,22026,44.6921,5.4323
26328001,44.682667,5.157833,22017,44.6933,5.1478
26330001,45.271167,4.930333,28593,45.2782,4.9278
26330002,45.271667,4.931167,28593,45.2782,4.9278
26333002,45.175,4.82,27319,45.1659,4.8319
26333003,45.175,4.82,27319,45.1659,4.8319
26337001,44.701667,4.798333,22006,44.6939,4.8
26339001,44.591667,4.773333,20711,44.5815,4.7684
26340001,44.202333,5.538833,16278,44.1969,5.5522
26345001,44.29,4.838333,17335,44.2894,4.8314
26347001,45.073333,4.843333,26339,45.076,4.8318
26348001,44.430167,4.989833,18909,44.424,4.9888
26361001,44.505333,5.576667,19966,44.5113,5.5878
26362001,44.926667,4.895,24588,44.9186,4.8952
26362003,44.93,4.916667,24841,44.941,4.927
26377001,44.283333,5.083333,17343,44.289,5.0825
26377002,44.283333,5.058333,17342,44.2891,5.0511
26377003,44.337333,5.060167,17869,44.334,5.0513
26380001,45.108333,4.833333,26585,45.0984,4.8318
26380002,45.1125,4.828833,26832,45.1209,4.8319
2643001,49.395833,3.1865,80857,49.4025,3.1787
2643002,49.3835,3.147667,80625,49.3796,3.1449
2648001,49.753333,3.468333,83571,49.7428,3.4805
2651001,49.651667,3.426667,82918,49.6523,3.4135
2652001,49.766667,3.815667,83741,49.7685,3.8273
2668002,49.823333,3.703333,84044,49.8122,3.6873
2674001,49.773167,4.071667,83748,49.7702,4.0704
2680001,49.595,3.376667,82412,49.5846,3.3807
2680002,49.601667,3.378333,82583,49.607,3.3801
2684001,49.92,4.13,84712,49.9276,4.1379
2691001,49.834167,3.303167,84176,49.8305,3.3043
27005001,49.160667,1.242,78652,49.1587,1.2283
27016001,49.244667,1.412833,79625,49.2543,1.4283
27037001,49.068333,0.823333,77878,49.0786,0.822
27038001,48.731667,0.818333,73118,48.741,0.8136
27043001,48.8705,0.832833,75186,48.8767,0.8374
2705001,49.566,4.0365,82258,49.568,4.0387
27056003,49.101333,0.559833,78127,49.0917,0.5463
27064001,49.431667,0.361667,81627,49.4218,0.3463
27065001,49.329167,0.378833,80776,49.3334,0.3884
27069001,48.813333,0.736667,74165,48.8061,0.7403
27072001,49.103333,1.533333,77899,49.1001,1.5413
27092001,49.268333,0.835,79847,49.2591,0.8426
27096001,48.8775,0.687,75182,48.8722,0.701
27100001,49.361,0.392833,81002,49.3558,0.3865
27104001,49.386667,1.306667,81029,49.3859,1.3161
27105001,49.293333,0.87,80086,49.2826,0.8752
27106001,49.126667,0.488333,78630,49.1341,0.4741
27112001,48.8375,0.907667,74511,48.8341,0.909
27116001,49.1905,0.713667,79123,49.1873,0.7105
27127001,49.1545,1.072667,78647,49.1535,1.0568
27148001,48.985,0.461667,76752,48.9759,0.453
27165001,48.955167,0.937667,76166,48.9474,0.9347
27170001,49.246667,0.376667,79833,49.2425,0.3618
27177001,48.863667,1.244667,74861,48.8671,1.2483
27183001,48.894,1.4055,75203,48.8944,1.4174
27198002,48.868167,1.0715,74856,48.8619,1.0778
27199001,49.249667,1.697667,79393,49.2392,1.7046
27219001,49.189167,0.8785,79128,49.1929,0.882
2722002,49.390667,3.310667,80630,49.3818,3.3173
27226001,49.307167,1.619333,80108,49.3047,1.6317
27229002,49.023333,1.153333,77070,49.0221,1.1691
27229003,49.023333,1.145833,77069,49.021,1.1349
27232001,49.286667,1.516667,79867,49.2795,1.53
27233002,49.408333,0.326667,81430,49.3981,0.3138
27234001,49.03,1.196667,77071,49.0231,1.2033
27237001,49.183333,0.543333,79118,49.1814,0.539
27242001,48.95,0.813333,76162,48.9429,0.7981
27262001,49.12,1.641667,78159,49.1252,1.6427
27275001,49.15,1.333333,78406,49.1392,1.3327
27276001,49.268333,1.616667,79630,49.2589,1.6001
27283001,48.9625,0.625,76459,48.9595,0.6256
27291001,48.706667,0.778333,72758,48.7175,0.7813
27306001,48.977,1.181667,76475,48.9772,1.1723
2732001,49.75,3.466667,83571,49.7428,3.4805
27335001,49.14,1.19,78402,49.1352,1.1956
2734001,49.312667,3.044,79911,49.3108,3.0438
27347001,49.025,1.221667,77072,49.0241,1.2376
27349001,49.325,0.726667,80555,49.323,0.7342
27349002,49.315833,0.694667,80554,49.3218,0.6998
27362001,49.003333,0.638333,77054,49.0044,0.622
27365001,49.283333,1.206667,80096,49.2932,1.219
27367001,49.233,0.524667,79599,49.2262,0.5353
27375001,49.204167,1.187167,79137,49.2025,1.1909
27377001,49.3995,1.477167,81034,49.3907,1.4884
2738001,49.663833,3.320667,83082,49.6735,3.3089
27390001,48.8325,1.218667,74179,48.8212,1.2172
27398001,49.104167,0.604333,78129,49.0941,0.6148
27399001,49.078333,1.391667,77630,49.0739,1.4057
27419001,48.895,1.36,75201,48.8925,1.3491
27422001,49.224167,1.2805,79381,49.228,1.2924
27425001,49.123333,0.736667,78389,49.1212,0.75
27428002,49.147667,0.909167,78643,49.1492,0.9197
27444001,49.005,0.771667,77058,49.009,0.7588
27445001,49.245,1.68,79392,49.2383,1.6702
27446001,49.055167,0.959,77617,49.0606,0.9606
27448001,49.027333,1.3715,77076,49.028,1.3744
27457001,48.773,0.9775,73475,48.769,0.982
27467001,49.350333,0.506333,81005,49.3595,0.4898
27500001,49.376,0.731333,81012,49.3678,0.7307
