NUM_POSTE,lat,lon,altitude
21304002,47.668333,5.025333,403
21308001,47.560833,4.407,335
21310001,47.319333,4.596333,376
21312001,47.848833,4.940333,301
21321001,47.458333,4.598333,310
21326001,47.636,4.596333,392
21332001,47.006833,5.088833,203
21349001,47.207833,4.2835,492
21361001,47.487667,5.207,252
21380001,47.3955,4.3845,316
21386001,47.4475,4.4335,335
21390001,47.266667,4.986833,280
21395001,47.388667,4.586333,509
21406001,47.308167,4.733833,448
21410001,47.688333,4.698833,401
21425001,47.6285,4.3305,209
21445001,47.328,4.337167,362
21446001,47.563167,4.214667,277
21454001,47.860333,4.315333,209
21461001,46.957833,4.6225,375
21464001,47.136667,4.953333,232
21473001,47.267833,5.088333,219
21484001,47.746,4.381,278
21501003,47.251333,4.561,412
21503001,47.542667,5.417667,239
21515001,47.316167,5.126167,217
21519001,47.782167,4.864167,326
21527001,46.9525,4.674,417
21546001,47.325833,4.161833,553
21560001,47.238167,4.260833,521
21561001,47.431667,4.788333,540
21561003,47.4005,4.781167,578
21564001,47.122167,5.072167,203
21567001,47.124833,4.498667,396
21573001,47.44,4.786667,419
21584001,47.264167,4.215,586
21589001,47.468833,4.961833,554
21590001,47.056333,4.836667,246
21603001,47.482,4.34,314
21611001,47.308333,4.705,535
21633002,47.319167,4.4395,421
21638002,47.544833,5.2075,283
21648001,47.408333,4.715,365
21656001,47.233333,5.196667,200
21685001,47.68,4.524833,344
21699001,47.205833,5.350667,199
21710004,47.402833,4.543,312
21714001,47.161833,4.954167,255
2173002,49.633833,3.197833,83
2197001,49.966667,3.966667,225
2199001,49.742833,3.2285,75
22001001,48.3,-2.901667,170
22005003,48.55,-3.3875,158
22011001,48.468333,-2.958333,168
22015001,48.401833,-2.572167,91
22016001,48.855167,-3.0045,25
22020002,48.3175,-2.233167,108
22023001,48.447,-3.318167,250
22025004,48.414667,-3.396833,187
22032002,48.298333,-2.142167,75
22033001,48.207667,-3.051333,150
22034001,48.675333,-3.344167,95
22045001,48.463333,-2.95,180
22045002,48.459667,-2.948333,187
22046003,48.294833,-2.499333,201
22047002,48.311667,-3.058333,190
22048001,48.481167,-2.196833,65
22052001,48.365,-3.411667,155
22052002,48.37,-3.454167,181
22065002,48.599333,-3.012,102
22081001,48.5005,-2.642,53
22092001,48.404,-3.147667,281
22093001,48.475833,-2.526,50
22104001,48.386333,-2.212,85
22108001,48.691167,-3.0405,78
22113004,48.743333,-3.543333,65
22113006,48.755333,-3.468667,85
22114001,48.251667,-2.293333,95
22114003,48.248833,-2.2915,112
22115001,48.348333,-3.2155,255
22116003,48.490167,-3.0465,221
22118001,48.440833,-2.016333,81
22121001,48.631667,-2.983333,95
22128001,48.336833,-3.471333,161
22135001,48.551667,-3.376833,148
22136001,48.165167,-2.765,130
22138003,48.418667,-3.303167,257
22147006,48.188,-2.4205,145
22158001,48.19,-3.011667,83
22158002,48.183333,-3.0,128
22158004,48.201667,-2.995,156
22158005,48.204333,-3.001167,155
22162002,48.785,-3.048333,10
22168001,48.825833,-3.473167,55
22171001,48.395,-2.826667,148
22171006,48.431833,-2.808833,206
22183001,48.18,-2.625,90
22183002,48.174333,-2.559333,168
22186002,48.588333,-2.558333,12
22186004,48.581667,-2.535333,65
22189001,48.446667,-3.12,205
22189002,48.445667,-3.126,203
