NUM_POSTE,lat,lon,altitude
83102005,43.668167,6.105167,561
83104001,43.618167,5.7525,390
83107001,43.441667,6.655,15
83108001,43.334333,5.9875,352
8311001,49.606667,5.075,158
83113001,43.695,5.916667,442
83113002,43.708333,5.903333,510
83115001,43.322167,6.642667,24
83116001,43.45,5.861667,310
83116003,43.451667,5.881667,300
83116004,43.480667,5.851167,295
83116022,43.4775,5.847833,294
83118001,43.423333,6.768333,135
83118002,43.4145,6.852833,124
83118003,43.475,6.906667,496
83118004,43.425,6.768333,18
83118005,43.428333,6.871667,15
83118006,43.501667,6.881667,309
83118007,43.478333,6.926667,135
83118009,43.468333,6.92,12
83119003,43.271667,6.648333,3
83124001,43.683333,6.586667,838
83124002,43.580167,6.622167,278
83126001,43.098833,5.872,36
83126002,43.093333,5.855,78
83127002,43.291667,5.865,371
83130001,43.19,6.04,80
83131001,43.203333,6.023333,100
83133002,43.563333,6.853333,417
83137001,43.114,5.9005,3
83137002,43.130833,5.934,44
83138001,43.63,6.7,410
83138002,43.612667,6.724167,240
83142001,43.761667,6.441667,770
83145001,43.593833,5.962833,348
83146001,43.638333,5.938333,450
83147001,43.657833,6.27,839
83148002,43.386667,6.525,282
83150002,43.734,5.782667,271
83153001,43.079333,5.940833,115
8319001,49.866667,4.326667,260
8324001,49.628333,4.535,212
8324002,49.628333,4.533333,212
8329001,49.591667,4.421667,107
8353001,50.118833,4.813167,162
8354001,49.605,4.96,200
8354002,49.605,4.963333,200
8355001,49.913333,4.428333,350
8362002,49.5025,4.363667,71
8362003,49.516667,4.373333,115
8363001,49.9325,4.626667,130
8366001,49.704333,4.217833,220
8366002,49.716667,4.236667,250
8367001,49.921667,4.52,386
8367002,49.918667,4.53,382
8369001,49.678333,4.321667,175
8374001,49.55,4.665,195
8381002,49.5,4.133333,80
84001001,43.989833,4.962167,35
84002001,43.736667,5.463333,300
84003001,43.876667,5.41,234
84003002,43.881,5.414,242
84003003,43.892,5.381833,222
84005001,44.123333,5.413333,725
84007001,43.931667,4.815,25
84007003,43.945,4.81,30
84007005,43.911333,4.9025,34
84009001,43.785,5.636667,500
84009002,43.787333,5.615,381
8401001,49.423833,4.4925,147
84014001,43.733333,5.741667,255
84014002,43.756167,5.698,431
84015001,44.18,5.256667,1450
84015002,44.180667,5.255833,1445
84017001,44.173333,5.276667,1912
84017002,44.123333,5.178333,360
84017006,44.151167,5.319667,1455
84017007,44.129667,5.199667,358
84018001,44.04,5.208333,245
84019001,44.283333,4.751667,55
84019002,44.283333,4.751667,55
84020001,43.823333,5.31,160
84020002,43.823333,5.31,402
84020003,43.833167,5.302667,250
84020004,43.868333,5.301667,175
84021001,44.196667,5.341667,650
84022001,44.280667,4.990333,176
84025001,43.883667,5.164833,142
84026001,43.735,5.375,70
84026002,43.735,5.375,155
84026003,43.718833,5.353,152
84028001,44.215,4.943333,118
84031001,44.083667,5.058333,98
84031004,44.033833,5.089667,148
